Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
08/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Princes Ltd,633693,329203,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,L3 1nx,Grant
08/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Recon Waste Management Ltd,633694,163589.19,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Bt62 1ux,Grant
08/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Anglo Beef Processors T/A Abp Shrewsbury,633695,303066.27,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,B37 7yb,Grant
08/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Dale Farm Ltd,633696,73476.58,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Bt3 9ls,Grant
08/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Wienerberger Ltd,633697,381574.48,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Sk8 3sa,Grant
08/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Atlas Composite Technologies Ltd,633700,105522.77,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,De7 4ra,Grant
08/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Uk Centre For Ecology And Hydrology,633758,121526.63,Desnz - Climate Science Mitigation-r & D Outsourced Other,Ox10 8bb,Vendor
08/11/2024,It Software Licences And Software Maintenance,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Jumping Rivers Ltd,632337,28800,Desnz - Devolved Admin-it Software Licences And Software Maintenance,Ne4 5tg,Vendor
08/11/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Liquidlogic Ltd,633760,64152,Desnz - Dwp Warm Home Discount Delivery-outsourced Programme Management,Cv37 6nt,Vendor
08/11/2024,R & D Economic Consultancy And Research,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Afry Management Consulting Ltd,633740,79797.3,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-R & D Economic Consultancy And Research",Ox1 1jd,Vendor
08/11/2024,R & D Professional Subscriptions,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Afry Management Consulting Ltd,633780,56156,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-R & D Professional Subscriptions",Ox1 1jd,Vendor
08/11/2024,Procurement Consultancy,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Deloitte Llp,633420,180356.07,Desnz - Energy Bill Discount Scheme Del-prog-procurement Consultancy,Ec4a 3bz,Vendor
11/11/2024,It Management And Change - Application Support Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cgi It Uk Ltd,634069,97499.67,Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
11/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Equinor Low Carbon Ltd,634092,197114.94,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,W2 6bd,Vendor
11/11/2024,Economic Consultancy & Research,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Technopolis Ltd,634053,30825,Desnz - Industrial Energy Transformation Scheme-economic Consultancy & Research,Bn1 1ee,Vendor
11/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Celsa Manufacturing (Uk) Ltd,634144,264641,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Cf24 5nn,Vendor
11/11/2024,R & D Economic Consultancy And Research,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Verian Group Uk Ltd,633746,159672,Desnz - Energy Statistics And Data-r & D Economic Consultancy And Research,Sw1p 3ja,Vendor
11/11/2024,Technical Advice / Services & Support,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ernst And Young Llp,633711,71125,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
11/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Vital Energi Utilities Ltd,634174,50677,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Bb1 2ld,Vendor
11/11/2024,It Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Tpximpact Ltd,634155,39603.65,Desnz - Heat Networks Zoning-it Services,E1 1ew,Vendor
11/11/2024,R & D It Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Tpximpact Ltd,634155,74883.1,Desnz - Heat Networks Zoning-r & D It Services,E1 1ew,Vendor
11/11/2024,R & D It Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Tpximpact Ltd,634158,26063.32,Desnz - Heat Networks Zoning-r & D It Services,E1 1ew,Vendor
12/11/2024,Other Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Kings College London,628630,34833.33,Desnz Nspf Nuclear Security Capacity Building-other Professional Services,Wc2r 2ls,Vendor
12/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Black Bull Biochar Ltd,633351,61472.72,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Se1 3le,Vendor
12/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Bramble Energy Ltd,634373,95780.16,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Rh10 9ne,Grant
12/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Stoli Catalysts Ltd,634374,50026.95,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Cv35 9ef,Grant
12/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Catagen Ltd,634399,373626.34,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Bt3 9dt,Vendor
12/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Glass Futures Ltd,634401,214075.43,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,S35 2py,Vendor
12/11/2024,Clearing Account   - Cost - Computer Equipment,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Dell Corporation Ltd,632404,28604.4,Desnz - Desnz Corporate Services Programme-clearing Account   - Cost - Computer Equipment,Rg12 1rd,Vendor
12/11/2024,Professional Subscriptions,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Bloomberg Finance Lp,633307,27247.58,Desnz - Hydrogen Economy-professional Subscriptions,Ec4n 4tq,Vendor
12/11/2024,Other Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Fujitsu Services Ltd,631785,29666,Ics - Admin-other Professional Services,Rg12 8sn,Vendor
12/11/2024,Business Management Advice,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Capgemini Uk Plc,634377,34500,Desnz - Business Energy Efficiency Delivery-business Management Advice,Gu21 6db,Vendor
12/11/2024,Other It Consultancy,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Visionist Ltd,633454,331491.6,Ics - Admin-other It Consultancy,Bh24 3fg,Vendor
12/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,National Nuclear Laboratory Ltd,634390,498648.24,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
12/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Energy Saving Trust Enterprises Ltd,634649,57198.67,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,N1 9ng,Vendor
12/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Energy Saving Trust Enterprises Ltd,634650,87911.24,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,N1 9ng,Vendor
13/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Scottish Power Energy Retail Ltd,634715,84031.07,Desnz - Net Zero Hydrogen Team-capital Grants To Private Sector - Companies,G2 5ad,Grant
13/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Fetu Ltd,634659,28469.78,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Hx5 9hh,Grant
13/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Satellite Applications Catapult Ltd,634666,119678.15,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ox11 0qr,Vendor
13/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Microlink Devices Uk Ltd,634669,57156.28,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Sa12 7ax,Grant
13/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cpl Products Ltd,632302,105558.71,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,S21 1tz,Vendor
13/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,The Biorenewables Development Centre Ltd,634391,209709.99,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Yo19 5sn,Vendor
13/11/2024,R & D Research And Development Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Carbon Trust Advisory Ltd,634658,264918.14,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Research And Development Expenditure,Se1 9nt,Vendor
13/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Seagrown Ltd,634661,98231.26,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Yo13 0ae,Vendor
13/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Actuation Lab Ltd,634678,446398.27,Desnz - Net Zero Innovation - Hydrogen-r & D Outsourced Other,Bs3 4ag,Vendor
13/11/2024,Other Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Baringa Partners Llp,632103,109890,Desnz - Reform Of Energy System Operations-other Professional Services,Sw1e 6aj,Vendor
13/11/2024,Technical Advice / Services & Support,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ove Arup And Partners Ltd,634700,476326.43,Desnz - Great British Nuclear-technical Advice / Services & Support,Ne1 3pl,Vendor
13/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,H.J. Heinz Manufacturing Uk Ltd,634639,500544,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Se1 95g,Grant
13/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,H.J. Heinz Manufacturing Uk Ltd,634639,783309.68,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Se1 95g,Grant
13/11/2024,Uksbs - Service Costs,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Uk Shared Business Services Ltd,634707,340463,Ics - Dsit Cs Admin-uksbs - Service Costs,Sn2 1ff,Vendor
13/11/2024,Uksbs - Service Costs,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Uk Shared Business Services Ltd,634709,36798.33,Ics - Admin-uksbs - Service Costs,Np10 8qq,Vendor
13/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Holtec Britain Ltd,634717,4146765.06,Desnz - Future Nuclear Enabling Fund-capital Grants To Private Sector - Companies,E1 6ra,Grant
13/11/2024,Utilisation Of Provisions - Early Departure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Uk Atomic Energy Authority (Ukaea),635016,251000,Desnz - Ukaea Restructuring-utilisation Of Provisions - Early Departure,Ox14 3db,Wga Only
13/11/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Uk Atomic Energy Authority (Ukaea),635016,30723929,Desnz - Ukaea Financing-grant-in-aid To Arms Length Bodies,Ox14 3db,Wga Only
13/11/2024,Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Loughborough University,634725,64265.76,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Le11 3tu,Grant
13/11/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ernst And Young Llp,626335,461781.5,Desnz - Energy Bill Discount Scheme Del-prog-audit Services,Se1 2af,Vendor
13/11/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ernst And Young Llp,634400,63490,Desnz - Energy Bill Discount Scheme Del-prog-audit Services,Se1 7eu,Vendor
13/11/2024,It Software Licences And Software Maintenance,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Phoenix Software Ltd,630544,132591.05,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
13/11/2024,It Software Licences And Software Maintenance,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Phoenix Software Ltd,630881,145833.56,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
13/11/2024,Ict Outsourcing & Maintenance/Support,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Fivium Ltd,634655,60193.03,Desnz - Energy Portal Costs-ict Outsourcing & Maintenance/Support,Wc2n 6ah,Vendor
13/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Rheenergise Ltd,634389,148504.07,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Nw5 1lp,Grant
13/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Fetu Ltd,634668,58127.15,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Hx5 9hh,Grant
13/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,University Of Sheffield,634683,236237.16,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,S10 2tn,Grant
13/11/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Technopolis Ltd,634398,39825,Desnz - Hydrogen And Industrial Energy Business Models-outsourced Programme Management,Bn1 1ee,Vendor
13/11/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ove Arup And Partners Ltd,634967,228692.75,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,Ne1 3pl,Vendor
13/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Springfields Fuels Ltd,634951,2373047.16,Desnz - Critical Infrastructure And Capability Package - Fuel Programme-capital Grants To Private Sector - Companies,Pr4 0xj,Vendor
14/11/2024,Capital Grants To Public Corporations (Pcs),Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Salix Finance Ltd,634710,16936771.47,Desnz - Public Sector Decarbonisation Scheme (Psds)-Capital Grants To Public Corporations (Pcs),Ec4n 7be,Grant
14/11/2024,Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Salix Finance Ltd,635046,633656.59,Desnz - Low Carbon Skills Fund Lcsf-current Grants To Private Sector - Npish,Ec4n 7be,Grant
14/11/2024,Other Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Icf Consulting Services Ltd,635314,50281.08,Desnz - Energy Technologies List-other Professional Services,Sw6 5nr,Vendor
14/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Corrie Energy Partners Ltd,634992,30669.63,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Rh17 6sn,Grant
14/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Optimise-ai Ltd,635058,27225,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Sa7 9la,Grant
14/11/2024,Other Technical Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Gemserv Limited,635022,40320,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Ec3v 0as,Vendor
14/11/2024,Other Technical Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Gemserv Limited,635023,44160,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Ec3v 0as,Vendor
14/11/2024,Other Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,National Nuclear Laboratory Ltd,635021,45027.46,Desnz - Nuclear Safeguards Programme-other Professional Services,Wa3 6ae,Vendor
14/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Sevenoaks District Council,635006,73892.3,Desnz - Hug 2-capital Grants To Local Government,Tn13 1hg,Grant
14/11/2024,Other Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Baringa Partners Llp,632350,126540,Desnz - Reform Of Energy System Operations - Admin-other Professional Services,Sw1e 6aj,Vendor
14/11/2024,Other Technical Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Methods Business And Digital Technology Ltd,633029,50046.27,Desnz - Reform Of Energy System Operations-other Technical Professional Services,Ec1n 8ts,Vendor
14/11/2024,External Legal Advice And Service,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Dentons Uk And Middle East Llp,635063,48974.04,Desnz - Net Zero Costs - Admin-external Legal Advice And Service,Ec4m 7ws,Vendor
14/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Verdant Brewing Company Ltd,635054,53637.7,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Tr10 9ep,Grant
14/11/2024,Other Goods/Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Orientations Events Mmc,634360,363966.59,Desnz - Inz - Conference Of Parties (Cop28)-Other Goods/Services,Az1065,Vendor
14/11/2024,Other Goods/Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Orientations Events Mmc,634364,33335.64,Desnz - Inz - Conference Of Parties (Cop28)-Other Goods/Services,Az1065,Vendor
14/11/2024,Other Goods/Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Orientations Events Mmc,634365,338488.93,Desnz - Inz - Conference Of Parties (Cop28)-Other Goods/Services,Az1065,Vendor
14/11/2024,Other Goods/Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Orientations Events Mmc,634367,289127.12,Desnz - Inz - Conference Of Parties (Cop28)-Other Goods/Services,Az1065,Vendor
14/11/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Fti Consulting Ltd,634968,36878.58,Desnz - Energy Bills Relief Scheme-outsourced Programme Management,Ec1a 4hd,Vendor
14/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,West Midlands Combined Authority,635009,122796.48,Desnz - Business Energy Efficiency Delivery-capital Grants To Local Government,B19 3sd,Grant
14/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Marine Power Systems Ltd,634990,424885.42,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Sa1 2aq,Grant
14/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Parity Projects Ltd,635053,50641.03,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Sw18 4uq,Vendor
14/11/2024,International Subscriptions,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,United Nations Framework Convention On Climate Change,634641,1700000,Desnz - Unfccc Mandatory Subscriptions-international Subscriptions,53113,Grant
14/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Gemserv Limited,634983,38732.77,Desnz - Heat Networks Efficiency Scheme (Hnes)-Administration Of Grants And Awards,Ec3v 0as,Vendor
14/11/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Centre For Sustainable Energy,635039,50175.2,Desnz - Heat Networks Zoning-outsourced Programme Management,Bs1 3lh,Vendor
14/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Triple Point Investment Management Llp,635318,298612.7,Desnz - Green Heat Networks Fund (Ghnf)-Administration Of Grants And Awards,Ec4n 7af,Vendor
15/11/2024,It Hosting Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Amazon Web Services Emea Sarl,633702,68586.63,Desnz - Rrems Business As Usual-it Hosting Services,L-1855,Vendor
15/11/2024,It Management And Change - Application Support Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cgi It Uk Ltd,634427,39651.68,Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
15/11/2024,Ict Outsourcing & Maintenance/Support,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,North Sea Transition Authority,613683,57957.71,Desnz - Energy Portal Costs - Energy Development-ict Outsourcing & Maintenance/Support,Sw1p 3bt,Wga Only
15/11/2024,Other Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Icf Consulting Services Ltd,635331,60465.42,Desnz - Energy Technologies List-other Professional Services,Sw6 5nr,Vendor
15/11/2024,Other Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Icf Consulting Services Ltd,635333,83277.94,Desnz - Energy Technologies List-other Professional Services,Sw6 5nr,Vendor
15/11/2024,Other Goods/Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,University College London,635316,38918.57,Desnz - Climate Change Economic Analysis-other Goods/Services,Wc1h 9qu,Vendor
15/11/2024,Technical Advice / Services & Support,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,National Nuclear Laboratory Ltd,635347,55958.4,Desnz - Uk Nuclear Forensics Library-technical Advice / Services & Support,Wa3 6ae,Vendor
15/11/2024,Nca - Additions - Shares And Equities - Central Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Nnb Holding Company (Szc) Ltd,630848,160000000,Desnz - Sizewell C Financing-nca - Additions - Shares And Equities - Central Government,W1t 4ez,Vendor
15/11/2024,R & D Other It Consultancy,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Triad Group Plc,635322,32400,Desnz - Uk Ets-r & D Other It Consultancy,Gu7 1xe,Vendor
15/11/2024,Uksbs - Service Costs,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Uk Shared Business Services Ltd,634643,467289,Ics - Desnz Cs Admin-uksbs - Service Costs,Np10 8qq,Vendor
15/11/2024,Ncl - Accruals - Oda Promissory Notes,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Bank Of England,635311,39260000,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
15/11/2024,Energy Management Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Low Carbon Contracts Company Ltd,635369,31463.39,Desnz - Clean Growth-energy Management Services,E14 4pu,Vendor
15/11/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Fti Consulting Ltd,624736,52905.37,Desnz - Energy Bills Relief Scheme-outsourced Programme Management,Ec1a 4hd,Vendor
15/11/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Triple Point Investment Management Llp,635317,76583.4,Desnz - Hnip Delivery Programme Expenditure-outsourced Programme Management,Ec4n 7af,Vendor
18/11/2024,Other Technical Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Baringa Partners Llp,635676,39960,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sw1e 6aj,Vendor
18/11/2024,Other Technical Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Baringa Partners Llp,635744,34800,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sw1e 6aj,Vendor
18/11/2024,R & D Research And Development Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Environmental Resources Management Ltd,635650,407296.74,Desnz - Net Zero Innovation - Hydrogen-r & D Research And Development Expenditure,Ec3a 8aa,Vendor
18/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Carbon Trust Advisory Ltd,635709,143503,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,Se1 9nt,Vendor
18/11/2024,Legal Services And Advice Agency,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ashurst Llp,635959,286683.42,Desnz - Eu Exit: No Specific Dexeu Issue Prog-legal Services And Advice Agency,E1 6pw,Vendor
18/11/2024,Legal Services And Advice Agency,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ashurst Llp,635959,430090.91,Desnz - Ccs Projects-legal Services And Advice Agency,E1 6pw,Vendor
18/11/2024,Ncl - Accruals - Oda Promissory Notes,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Bank Of England,633820,17056090,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
18/11/2024,Ppm Consultancy,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Moorhouse Consulting Ltd,635771,60858,Desnz - Energy Affordability Cross Function Staff (Domestic)-Ppm Consultancy,Ec2m 1qs,Vendor
18/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Vital Energi Utilities Ltd,635703,39450.7,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Bb1 2ld,Vendor
19/11/2024,Ppm (Project & Programme Management),Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ricardo-aea Ltd,636040,44508.9,Desnz - Business Energy Efficiency Delivery-ppm (Project & Programme Management),Ox11 0qr,Vendor
19/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cross Keys Homes Ltd,636394,72857.14,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Pe2 7bz,Grant
19/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Dartford Borough Council,636395,300000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Da1 1dr,Grant
19/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Westmorland And Furness Council,636396,360533.1,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,La9 4dq,Grant
19/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Epping Forest District Council,636397,90000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cm16 4bz,Grant
