Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Invoice Number,Purchase Order Number,Cost Centre Name,NAC Code,NAC Name,Programme Code,Programme Name,Cost Centre Code,Directorate
27/08/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Remediiate (Uk) Ltd,617562,"£321,605.92",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Kt12 3hs,Grant,Inv-0027,427000000386,Desnz - Sice - Energy Innovation - Delivery,59149010,R & D Current Grants To Private Sector - Npish,707350,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration,700233,"Net Zero, Nuclear & International"
28/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Co2circulair B.V,617565,"£186,803.37",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,6846cr,Vendor,M1124120-rev4,427000000791,Desnz - Sice - Energy Innovation - Delivery,59149194,R & D Outsourced Other,700234,Desnz - Net Zero Innovation - Bioenergy And Vc,700233,"Net Zero, Nuclear & International"
27/08/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Oxford,617662,"£61,950.73",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Ox1 2jd,Vendor,210150449,427000000493,Desnz - Sice - Energy Innovation - Delivery,59149010,R & D Current Grants To Private Sector - Npish,707350,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration,700233,"Net Zero, Nuclear & International"
27/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ft Pipeline Systems Ltd,617683,"£244,199.12",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Ws13 7sy,Vendor,Inv10045,427000002402,Desnz - Sice - Energy Innovation - Delivery,59149194,R & D Outsourced Other,707350,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration,700233,"Net Zero, Nuclear & International"
27/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Exergy3 Ltd,617808,"£111,521.15",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Eh4 2hs,Vendor,Inv-1021,427000000450,Desnz - Sice - Energy Innovation - Delivery,59149194,R & D Outsourced Other,707350,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration,700233,"Net Zero, Nuclear & International"
28/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Novelis Uk Ltd,617831,"£415,530.45",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Wa4 1nn,Grant,1800000025,427000000324,Desnz - Sice - Energy Innovation - Delivery,59149194,R & D Outsourced Other,707350,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration,700233,"Net Zero, Nuclear & International"
28/08/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Itm Power (Trading) Ltd,617842,"£99,219.39",Desnz - Net Zero Innovation - Hydrogen-r & D Research And Development Expenditure,S9 1dz,Vendor,Itm097,427000000065,Desnz - Sice - Energy Innovation - Delivery,59149003,R & D Research And Development Expenditure,700236,Desnz - Net Zero Innovation - Hydrogen,700233,"Net Zero, Nuclear & International"
28/08/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Gemserv Limited,617868,"£306,501.39",Desnz - Net Zero Innovation - Hydrogen-r & D Research And Development Expenditure,Ec3v 0as,Vendor,6009339,427000001950,Desnz - Sice - Energy Innovation - Delivery,59149003,R & D Research And Development Expenditure,700236,Desnz - Net Zero Innovation - Hydrogen,700233,"Net Zero, Nuclear & International"
29/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Catagen Ltd,618138,"£586,857.74",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Bt3 9dt,Vendor,Inv-0321,427000000327,Desnz - Sice - Energy Innovation - Delivery,59149194,R & D Outsourced Other,700234,Desnz - Net Zero Innovation - Bioenergy And Vc,700233,"Net Zero, Nuclear & International"
29/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Exeter,618209,"£30,425.64",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Ex4 4rj,Grant,136478,427000000896,Desnz - Sice - Energy Innovation - Delivery,59149194,R & D Outsourced Other,700234,Desnz - Net Zero Innovation - Bioenergy And Vc,700233,"Net Zero, Nuclear & International"
30/08/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University College London,618301,"£30,609.81",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Wc1h 9qu,Vendor,316185,427000000494,Desnz - Sice - Energy Innovation - Delivery,59149010,R & D Current Grants To Private Sector - Npish,707350,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration,700233,"Net Zero, Nuclear & International"
30/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Danfoss Scotland Ltd,618414,"£641,695.16",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Eh20 9tb,Grant,1800000023,427000000810,Desnz - Sice - Energy Innovation - Delivery,59149194,R & D Outsourced Other,707350,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration,700233,"Net Zero, Nuclear & International"
12/08/2024,Ca - Gpc New Procedures,Ics - Integrated Corporate Services - Ics - Operations,Barclays Bank Plc,615056,"£38,055.05",Default-ca - Gpc New Procedures,Ts17 6yt,Vendor,Bcard Commercial 4715657957701,,Ics - Comm - Estates And Accommodation,18169024,Ca - Gpc New Procedures,000000,Default,708564,ICS - Integrated Corporate Services
12/08/2024,Stationery,Ics - Integrated Corporate Services - Ics - Operations,Barclays Bank Plc,615065,"£53,265.35",Desnz - Devolved Admin-stationery,Ts17 6yt,Vendor,Bcard Commercial 4715657805977,,Ics - Comm - Estates And Accommodation,52171016,Stationery,700101,Desnz - Devolved Admin,708564,ICS - Integrated Corporate Services
15/08/2024,Rentals Under Ifrs 16 Leases Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,615675,"£266,112.00",Desnz - Devolved Admin-rentals Under Ifrs 16 Leases Buildings,B3 2bj,Vendor,00000001/35074,427000004406,Ics - Comm - Estates And Accommodation,58112001,Rentals Under Ifrs 16 Leases Buildings,700101,Desnz - Devolved Admin,708564,ICS - Integrated Corporate Services
19/08/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,616275,"£69,091.46",Ics - Admin-accommodation & Building Management,B3 2bj,Vendor,00000001/34504,427000005249,Ics - Comm - Estates And Accommodation,52151001,Accommodation & Building Management,700560,Ics - Admin,708564,ICS - Integrated Corporate Services
19/08/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,616277,"£32,995.56",Ics - Admin-accommodation & Building Management,B3 2bj,Vendor,00000001/34512,427000005251,Ics - Comm - Estates And Accommodation,52151001,Accommodation & Building Management,700560,Ics - Admin,708564,ICS - Integrated Corporate Services
19/08/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,616313,"£30,061.79",Ics - Admin-accommodation & Building Management,B3 2bj,Vendor,00000001/34475,427000005253,Ics - Comm - Estates And Accommodation,52151001,Accommodation & Building Management,700560,Ics - Admin,708564,ICS - Integrated Corporate Services
19/08/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,616394,"£36,236.96",Ics - Admin-accommodation & Building Management,B3 2bj,Vendor,00000001/34477,427000005254,Ics - Comm - Estates And Accommodation,52151001,Accommodation & Building Management,700560,Ics - Admin,708564,ICS - Integrated Corporate Services
19/08/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,616582,"£49,749.66",Ics - Admin-accommodation & Building Management,B3 2bj,Vendor,00000001/34585,427000005246,Ics - Comm - Estates And Accommodation,52151001,Accommodation & Building Management,700560,Ics - Admin,708564,ICS - Integrated Corporate Services
19/08/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,616582,"£76,018.15",Ics - Admin-accommodation & Building Management,B3 2bj,Vendor,00000001/34585,427000005246,Ics - Comm - Estates And Accommodation,52151001,Accommodation & Building Management,700560,Ics - Admin,708564,ICS - Integrated Corporate Services
23/08/2024,Ca - Gpc New Procedures,Ics - Integrated Corporate Services - Ics - Operations,Barclays Bank Plc,617529,"£70,897.81",Default-ca - Gpc New Procedures,Ts17 6yt,Vendor,Bcard Commercial 4715657957701,,Ics - Comm - Estates And Accommodation,18169024,Ca - Gpc New Procedures,000000,Default,708564,ICS - Integrated Corporate Services
23/08/2024,Ca - Gpc New Procedures,Ics - Integrated Corporate Services - Ics - Operations,Barclays Bank Plc,617531,"£50,971.83",Default-ca - Gpc New Procedures,Ts17 6yt,Vendor,Bcard Commercial 4715657805977,,Ics - Comm - Estates And Accommodation,18169024,Ca - Gpc New Procedures,000000,Default,708564,ICS - Integrated Corporate Services
27/08/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,617806,"£31,040.90",Ics - Admin-accommodation & Building Management,B3 2bj,Vendor,00000001/34177,427000005288,Ics - Comm - Estates And Accommodation,52151001,Accommodation & Building Management,700560,Ics - Admin,708564,ICS - Integrated Corporate Services
27/08/2024,Rentals Under Ifrs 16 Leases Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,617806,"£39,185.65",Ics - Admin-rentals Under Ifrs 16 Leases Buildings,B3 2bj,Vendor,00000001/34177,427000005288,Ics - Comm - Estates And Accommodation,58112001,Rentals Under Ifrs 16 Leases Buildings,700560,Ics - Admin,708564,ICS - Integrated Corporate Services
