Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
23/10/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Pricewaterhousecoopers Llp,629731,164845.94,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Se1 2rd,Vendor
23/10/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Pricewaterhousecoopers Llp,620605,55327.64,Desnz - Energy Bills Relief Scheme-consultancy Expenditure,Se1 2rd,Vendor
23/10/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Pricewaterhousecoopers Llp,620606,76187.11,Desnz - Energy Bills Relief Scheme-consultancy Expenditure,Wc2n 6rh,Vendor
23/10/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Pricewaterhousecoopers Llp,620607,63339.76,Desnz - Energy Bills Relief Scheme-consultancy Expenditure,Se1 2rd,Vendor
23/10/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Pricewaterhousecoopers Llp,625669,222400.81,Desnz - Energy Bills Relief Scheme-consultancy Expenditure,Se1 2rd,Vendor
23/10/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Energy Supplier,629738,298451.38,Desnz - Energy Bills Relief Scheme Ame-subsidies To The Private Sector - Companies,,Grant
23/10/2024,Capital Grants To Public Corporations (Pcs),"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Office For Nuclear Regulation,629405,32749.49,Desnz - Haleu Phase 3b: Regulatory Support-capital Grants To Public Corporations (Pcs),Np10 8fz,Vendor
24/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Paragon Asra Housing Ltd,629737,292677.67,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Le2 7ea,Grant
24/10/2024,Training And Development Expenditure,Desnz - Corporate Services - Desnz - Human Resources,Live Group Ltd,629807,25521,Desnz - Devolved Admin-training And Development Expenditure,Kt1 2sz,Vendor
24/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sqw Ltd T/A Sqw Consulting,626226,74644,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,Ox1 1by,Vendor
24/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kew Projects Ltd,630034,192912.5,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,B3 3hn,Vendor
24/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kew Projects Ltd,630035,258573.66,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,B3 3hn,Vendor
24/10/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gl Industrial Services Uk Ltd,628702,112372.6,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Le11 3gr,Vendor
24/10/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Environment Agency,630009,50809,Desnz - Uk Ets-current Grants To Private Sector - Npish,Np10 8fz,Wga Only
24/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Metis Energy Ltd,629629,552761.29,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Cf23 8xh,Vendor
24/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Carbon Trust Advisory Ltd,630003,29646.67,Desnz - Net Zero Innovation - Renewables-r & D Outsourced Other,Se1 9ax,Vendor
24/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ukri-innovate Uk,630027,16133986.19,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Sn2 1fl,Wga Only
24/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Office For Nuclear Regulation,630036,28590.54,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,L20 7hs,Vendor
24/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Office For Nuclear Regulation,630051,37326.79,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,L20 7hs,Vendor
24/10/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Rsm Uk Consulting Llp,628221,25193,Desnz - Green Heat Networks Fund (Ghnf)-Research And Development Expenditure,Bt1 3lg,Vendor
24/10/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,628653,188282.63,Desnz - Heat Networks Zoning-research And Development Expenditure,Ne1 3pl,Vendor
24/10/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Baringa Partners Llp,629782,70526.1,Desnz - Biomethane Programme Expenditure-outsourced Programme Management,Sw1e 6aj,Vendor
25/10/2024,R & D Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Energy Systems Catapult Ltd,630257,36689.06,Desnz - Psd Strategy Projects-r & D Research And Development Expenditure,B4 6bs,Vendor
25/10/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Baringa Partners Llp,630222,29970,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sw1e 6aj,Vendor
25/10/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Baringa Partners Llp,630225,45510,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sw1e 6aj,Vendor
25/10/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Baringa Partners Llp,630224,28050,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sw1e 6aj,Vendor
25/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Severn Wye Energy Agency Ltd,630307,153679.74,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Gl2 8dn,Grant
25/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Severn Wye Energy Agency Ltd,630308,78507.48,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Gl2 8dn,Grant
25/10/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,My Utilitygenius Commercial Ltd,630529,44425,Desnz - Reform Of Energy System Operations - Admin-consultancy Expenditure,Sw1w 0ah,Vendor
25/10/2024,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Desnz - Energy Infrastructure - Desnz - Energy Development,Capita Pension Solutions Ltd,630233,106225.27,"Desnz - Concessionary Fuel Scheme Costs (Includes Supply, Distribution & Contract Management And Cil Payments)-Utilisation Of Provisions - Purchase Of Goods & Services - Other",Dl1 9hn,Vendor
25/10/2024,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Desnz - Energy Infrastructure - Desnz - Energy Development,Cms Cameron Mckenna Nabarro Olswang Llp,630267,365903.5,Desnz - Coal Health Administration Costs Including Legal Defence And Records Management-utilisation Of Provisions - Purchase Of Goods & Services - Other,S1 4hs,Vendor
25/10/2024,Consultancy Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Icf Consulting Services Ltd,630258,115385.93,Desnz - Industrial Energy Transformation Scheme-consultancy Expenditure,Ec4r 1be,Vendor
25/10/2024,Consultancy Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Icf Consulting Services Ltd,630258,277750.74,Desnz - Industrial Energy Transformation Scheme-consultancy Expenditure,Ec4r 1be,Vendor
25/10/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Cabinet Office,630014,37155.12,Desnz - Ccs Projects-consultancy Expenditure,Np10 8fz,Wga Only
25/10/2024,Programme Monitoring And Evaluation,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Niras Group (Uk) Ltd,630265,90551.42,Desnz - International Climate Finance (Icf)-Programme Monitoring And Evaluation,Sl5 7jr,Vendor
25/10/2024,Payments To Government Legal Department,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,630304,3366500,Desnz - Devolved Admin-payments To Government Legal Department,Wc2b 4ts,Vendor
25/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sunamp Ltd,630253,282223.23,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Eh33 1ry,Vendor
25/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rheenergise Ltd,630256,309870.23,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Nw5 1lp,Grant
25/10/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ashurst Llp,630549,161715.85,Desnz - Hydrogen And Industrial Energy Business Models-other Professional Services,E1 6pw,Vendor
28/10/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Environment Agency,630591,199222,Desnz - Environment Agency - Cross Cutting Costs-other Professional Services,Np10 8fz,Wga Only
28/10/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Environment Agency,630592,29500,Desnz - Environment Agency - Cross Cutting Costs-other Professional Services,Np10 8fz,Wga Only
28/10/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Environment Agency,630593,708190,Desnz - Environment Agency - Cross Cutting Costs-other Professional Services,Np10 8fz,Wga Only
28/10/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Environment Agency,630594,46250,Desnz - Environment Agency - Cross Cutting Costs-other Professional Services,Np10 8fz,Wga Only
28/10/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Environment Agency,630597,65616,Desnz - Environment Agency - Cross Cutting Costs-other Professional Services,Np10 8fz,Wga Only
28/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Equiwatt Ltd,630573,33246.35,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ne8 3df,Grant
28/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Flex Marine Power Ltd,630575,59865.85,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,G62 7ls,Grant
28/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Power Enable Solutions Ltd,630576,77581.32,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Eh2 1df,Grant
28/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Lambda Energy Ltd,630859,53951.14,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Mk43 0al,Grant
28/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sac Commercial Ltd,630579,316398.62,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Eh9 3jg,Vendor
28/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Surrey,630861,394224.29,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Gu2 7xh,Vendor
28/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Glass Futures Ltd,630894,497927.8,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,S35 2py,Vendor
28/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Blackpool Council,630235,1988556,Desnz - Hug 2-capital Grants To Local Government,Fy1 3ah,Grant
28/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Broadland District Council,630236,358070,Desnz - Hug 2-capital Grants To Local Government,Nr7 0du,Grant
28/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Devon County Council,630237,667238,Desnz - Hug 2-capital Grants To Local Government,Ex2 4qd,Vendor
28/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Plymouth City Council,630238,153155,Desnz - Hug 2-capital Grants To Local Government,Pl1 3bj,Wga Only
28/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Portsmouth City Council,630239,628278,Desnz - Hug 2-capital Grants To Local Government,Po1 2al,Wga Only
28/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Suffolk County Council,630240,413464,Desnz - Hug 2-capital Grants To Local Government,Ip1 2bx,Wga Only
28/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Surrey County Council,630241,70359,Desnz - Hug 2-capital Grants To Local Government,Rh1 1yb,Vendor
28/10/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Cepa Llp,629678,54870,Desnz - Net Zero Costs - Admin-consultancy Expenditure,Wc2a 3lj,Vendor
28/10/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ricardo-aea Ltd,630603,67470,Desnz - Industrial Energy Transformation Scheme-administration Of Grants And Awards,Ox11 0qr,Vendor
28/10/2024,Capital Grants To Public Corporations (Pcs),Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,630010,60000,Ics - Dsit Cs Admin-capital Grants To Public Corporations (Pcs),Sn2 1ff,Vendor
28/10/2024,Capital Grants To Public Corporations (Pcs),Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,630012,86000,Ics - Desnz Cs Admin-capital Grants To Public Corporations (Pcs),Sn2 1ff,Vendor
28/10/2024,Current Grants To Private Sector - Npish,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Office Of Gas And Electricity Markets (Ofgem),630619,328796,Desnz - Ccs Projects-current Grants To Private Sector - Npish,Sw1p 3ge,Grant
28/10/2024,Current Grants To Private Sector - Npish,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Office Of Gas And Electricity Markets (Ofgem),630632,305555,Desnz - Ccs Projects-current Grants To Private Sector - Npish,Sw1p 3ge,Grant
28/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Nusku Ltd,630571,114152.65,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Bs34 8rb,Grant
28/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Perenna Bank Plc,630860,95309.22,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W2 6lg,Grant
29/10/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Fti Consulting Ltd,624766,280613.7,Desnz - Energy Price Guarantee - Domestic-audit Services,Ec1a 4hd,Vendor
29/10/2024,Programme Monitoring And Evaluation,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Ipsos (Market Research) Ltd,626308,63170,Desnz - Energy Price Guarantee - Domestic-programme Monitoring And Evaluation,E1w 1yw,Vendor
29/10/2024,Programme Monitoring And Evaluation,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Ipsos (Market Research) Ltd,626309,39298,Desnz - Energy Price Guarantee - Domestic-programme Monitoring And Evaluation,E1w 1yw,Vendor
29/10/2024,Training And Development Expenditure,Desnz - Corporate Services - Desnz - Human Resources,Ernst And Young Llp,630561,47828.82,Desnz - Devolved Admin-training And Development Expenditure,Se1 7eu,Vendor
29/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Systems Catapult Ltd,630932,30203.04,Desnz - International Science And Innovation-r & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
29/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Systems Catapult Ltd,630936,61724.81,Desnz - International Science And Innovation-r & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
29/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Systems Catapult Ltd,630938,35579.95,Desnz - International Science And Innovation-r & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
29/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Systems Catapult Ltd,630939,32610.9,Desnz - International Science And Innovation-r & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
29/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sizewell C Ltd,630864,212175.33,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Rh10 1qq,Vendor
29/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Terravesta Farms Ltd,630866,239423.38,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Ln1 5ab,Vendor
29/10/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Hartley Anderson Ltd,630955,36595.5,Desnz - Offshore Energy Strategic Environmental Assessment-other Professional Services,Ab41 8er,Vendor
29/10/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Aecom Ltd,630870,27489.12,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Al1 3lx,Vendor
29/10/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Ove Arup And Partners Ltd,630914,76656.25,Desnz - New Nuclear Sizewell C (Net Zero)-Technical Advice / Services & Support,Ne1 3pl,Vendor
29/10/2024,Consultancy Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Barclays Bank Plc,630944,150000,Desnz - New Nuclear Sizewell C (Net Zero)-Consultancy Expenditure,E14 5hp,Vendor
29/10/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Wsp Uk Ltd,631239,257882.56,Desnz - Ccs Projects-technical Advice / Services & Support,Wc2a 1af,Vendor
29/10/2024,Local It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Digital Modus Ltd,628692,45000,Ics - Admin-local It Consultancy,Rg21 8en,Vendor
29/10/2024,Local It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Digital Modus Ltd,628723,103544.4,Ics - Admin-local It Consultancy,Rg21 8en,Vendor
29/10/2024,Local It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Digital Modus Ltd,628725,64500,Ics - Admin-local It Consultancy,Rg21 8en,Vendor
29/10/2024,Local It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Digital Modus Ltd,629788,103544.4,Ics - Admin-local It Consultancy,Rg21 8en,Vendor
29/10/2024,Programme Monitoring And Evaluation,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Iff Research Ltd,629627,38105,Desnz - Energy Bills Relief Scheme-programme Monitoring And Evaluation,Ec3r 6hd,Vendor
29/10/2024,Ict Infrastructure Specific Service,Ics - Integrated Corporate Services - Ics - Digital,Specialist Computer Centres (Ssc),610676,26759.16,Ics - Admin-ict Infrastructure Specific Service,B11 2le,Vendor
29/10/2024,Ict Infrastructure Specific Service,Ics - Integrated Corporate Services - Ics - Digital,Specialist Computer Centres (Ssc),621951,258536.17,Ics - Admin-ict Infrastructure Specific Service,B11 2le,Vendor
29/10/2024,Capital Grants To Central Government,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,630895,2232643.4,Desnz - Net Zero - Nnl Facilities-capital Grants To Central Government,Wa3 6ae,Vendor
29/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,London Borough Of Brent,630231,2354424.2,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,Ha9 0fj,Grant
29/10/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Lancaster University,630884,162666.92,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,La1 4yw,Vendor
29/10/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Exeter Energy Ltd,630885,186978.05,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
29/10/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Watford Community Housing Trust,630886,440096.2,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Wd17 1la,Grant
29/10/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Sse Heat Networks Ltd,630887,217928.39,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ph1 3aq,Grant
29/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wirral Borough Council,630889,344000,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,Ch44 8ed,Vendor
29/10/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bxs Utilities Ltd,631254,63872.5,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,N1c 4ab,Grant
29/10/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Veolia Energy Utility Services Uk Ltd,631257,126315,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,N1 9jy,Grant
30/10/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),630867,25500000,Desnz - Boiler Upgrade Scheme (Capital)-Capital Grants To Private Sector - Companies,Sw1p 3ge,Grant
30/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Imperial College London,631326,45717.74,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Sw7 2az,Wga Only
30/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ongen Ltd,631353,25162.11,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Eh4 2hs,Grant
30/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Sheffield,628632,34713.64,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,S10 2uh,Grant
30/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kew Projects Ltd,631349,287240,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,B3 3hn,Vendor
30/10/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Building Research Establishment (Bre),629087,27668.23,Desnz - Clean Heat Sap (Standard Assessment Procedure)-Outsourced Programme Management,Wd25 9xx,Vendor
30/10/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Building Research Establishment (Bre),629096,25509.96,Desnz - Clean Heat Sap (Standard Assessment Procedure)-Outsourced Programme Management,Wd25 9xx,Vendor
30/10/2024,External Legal Advice And Service,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Ashurst Llp,631405,289090.6,Desnz - Great British Nuclear-external Legal Advice And Service,E1 6pw,Vendor
30/10/2024,External Legal Advice And Service,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Ashurst Llp,631406,72642.5,Desnz - Great British Nuclear-external Legal Advice And Service,E1 6pw,Vendor
30/10/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Energy Saving Trust Enterprises Ltd,631322,82411.25,Desnz - Non R&D Expenditure-outsourced Programme Management,N1 9ng,Vendor
30/10/2024,Business Rates,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ricardo-aea Ltd,629979,95439.5,Desnz - Greenhouse Gas Emissions Inventory-business Rates,Ox11 0qr,Vendor
30/10/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Tecknuovo Ltd,629375,72895,Ics - Admin-other It Consultancy,Se1 1ja,Vendor
30/10/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,631364,27525,Ics - Admin-it Services,Po6 3ae,Vendor
30/10/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Sse Airtricity Gas Supply (Ni) Ltd,631722,110134.31,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,Bt2 7aq,Grant
30/10/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Flogas Natural Gas Ltd,631723,25921.77,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,Bt3 9ed,Grant
