Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
09/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,569816,40110.31,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
09/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,569819,41518.02,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
09/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,569820,31264.3,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
09/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mixergy Ltd,569823,59505.93,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ox29 4db,Vendor
14/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Arniston Ltd T/A Snugg Energy,570756,28173,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Eh3 7tp,Grant
16/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Invinity Energy (Uk) Ltd,571386,303506.67,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ec2m 1nh,Vendor
16/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Switchee Ltd,571439,49158.96,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Se1 9eq,Grant
19/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Stortera Ltd,571704,457380,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Eh16 4bb,Vendor
19/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ultra Safe Nuclear Corporation Uk Ltd (Usnc-uk),571723,528735.09,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Wa10 6bw,Vendor
20/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Systems Mechanics Ltd,571862,53612.86,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ct5 3se,Grant
20/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Systems Catapult Ltd,572023,109459.76,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,B4 6bs,Vendor
20/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Systems Catapult Ltd,572025,77516.74,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,B4 6bs,Vendor
20/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Trivane Ltd,572115,122401,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Tr7 2fp,Grant
21/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hoare Lea Llp,572421,47613,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Bs32 4ub,Vendor
21/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Escrow-tech Ltd,572504,32436.88,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Bs32 0bt,Grant
23/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,572772,45666.92,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
22/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,572774,90499.16,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
22/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,572777,85442.27,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
23/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Landis And Gyr Ltd,573032,279370.88,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,M22 5xb,Grant
23/02/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Chameleon Technology (Uk) Ltd,573036,242772,Desnz - Net Zero Innovation - Smart-other Goods/Services,Hg3 1uf,Grant
26/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Bankers Without Boundaries,573704,36475,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,E14 5ab,Grant
26/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Aker Solutions Ltd,573708,85578.13,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Ab21 0br,Grant
26/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Chameleon Technology (Uk) Ltd,573731,84837.59,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Hg3 1uf,Grant
27/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Office For Nuclear Regulation,574037,87673.26,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,L20 7hs,Vendor
27/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Scroll Finance Ltd,574057,27985.33,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W1j 0ah,Vendor
27/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Office For Nuclear Regulation,574103,80892.38,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,L20 7hs,Vendor
27/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Environment Agency,574104,35956,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Se18 5nj,Wga Only
28/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Landis And Gyr Ltd,574540,427623.21,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,M22 5xb,Grant
28/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Elps Energy Ltd,574563,57773.91,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ec1r 0ne,Grant
29/02/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,574835,129681.03,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
29/02/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Centrica Business Solutions Uk Optimisation Ltd,575169,26150.53,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Sl4 5gd,Grant
01/02/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ove Arup And Partners Ltd,567846,139586.63,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,Ne1 3pl,Vendor
23/02/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ashurst Llp,573295,196637.9,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,E1 6pw,Vendor
15/02/2024,International Subscriptions,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",United Nations Framework Convention On Climate Change,571051,1700000,Desnz - Unfccc Mandatory Subscriptions-international Subscriptions,53113,Grant
27/02/2024,International Subscriptions,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",United Nations Framework Convention On Climate Change,573703,420000,Desnz - Unfccc Mandatory Subscriptions-international Subscriptions,53113,Grant
01/02/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Avanade Uk Ltd,563096,205620,Ics - Transition - Dsit-other It Consultancy,Ec3m 3bd,Vendor
15/02/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Avanade Uk Ltd,570789,423240,Ics - Transition - Dsit-other It Consultancy,Ec3m 3bd,Vendor
21/02/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,North Sea Transition Authority,572660,231000,Desnz - Oga Grant In Aid-grant-in-aid To Arms Length Bodies,Wc1b 3hf,Wga Only
26/02/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Office Of Gas And Electricity Markets (Ofgem),573772,144296.65,Desnz - Hydrogen Economy-consultancy Expenditure,E14 4pu,Grant
26/02/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Office Of Gas And Electricity Markets (Ofgem),573773,51103.5,Desnz - Hydrogen Economy-consultancy Expenditure,E14 4pu,Grant
26/02/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Office Of Gas And Electricity Markets (Ofgem),573774,84454.39,Desnz - Hydrogen Economy-consultancy Expenditure,E14 4pu,Grant
02/02/2024,International Subscriptions,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Oecd (Organisation For Economic Co-operation And Development),567856,129773.04,Desnz - Nuclear Energy Agency-international Subscriptions,75775,Vendor
08/02/2024,Capital Grants To Central Government,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,569728,4690367.96,Desnz - Net Zero - Nnl Facilities-capital Grants To Central Government,Wa3 6ae,Vendor
22/02/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,572758,139436.99,Desnz - Net Zero - Nnl Facilities-technical Advice / Services & Support,Wa3 6ae,Vendor
27/02/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,574140,144816.61,Desnz - Net Zero - Nnl Facilities-technical Advice / Services & Support,Wa3 6ae,Vendor
01/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wsp Uk Ltd,567845,67000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,M15 4rp,Vendor
01/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Anthesis Uk Ltd,567891,100000,Desnz - Heat Networks Zoning-research And Development Expenditure,Ox4 1re,Vendor
01/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Rsm Uk Consulting Llp,567895,58645,Desnz - Green Heat Networks Fund (Ghnf)-Research And Development Expenditure,Ec4a 4ab,Vendor
01/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,567908,41667,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
01/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,567909,70000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
01/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,567911,87500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
01/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,567913,57500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
02/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wsp Uk Ltd,568247,67000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,M15 4rp,Vendor
07/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ramboll Uk Ltd,569258,28026,Desnz - Heat Networks Zoning-research And Development Expenditure,Se1 8nw,Vendor
07/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,569262,232500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
07/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,569265,100000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
07/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,569268,35000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
07/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,569289,80265.73,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
07/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,569293,47060.61,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
14/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,569294,78553,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
09/02/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Centre For Sustainable Energy,569791,126689.88,Desnz - Heat Networks Zoning-outsourced Programme Management,Bs1 3lh,Vendor
13/02/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,570486,56775.6,Desnz - Hnip Delivery Programme Expenditure-outsourced Programme Management,Ec4n 7af,Vendor
13/02/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,West Northamptonshire Council,570544,227500,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Nn1 1ed,Grant
16/02/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Westminster City Council,571415,90000,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Sw1e 6qp,Wga Only
16/02/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,571438,198935.32,Desnz - Green Heat Networks Fund (Ghnf)-Administration Of Grants And Awards,Ec4n 7af,Vendor
16/02/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Anthesis Uk Ltd,571440,41520,Desnz - Heat Networks Efficiency Scheme (Hnes)-Outsourced Programme Management,Ox4 1re,Vendor
16/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Witteveen And Bos Uk Ltd,571585,100000,Desnz - Heat Networks Zoning-research And Development Expenditure,Rg1 2lu,Vendor
16/02/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bristol Heat Networks Ltd,571597,28342.21,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ec3a 8be,Grant
19/02/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gemserv Limited,571622,39989.85,Desnz - Heat Networks Efficiency Scheme (Hnes)-Administration Of Grants And Awards,Ec3m 4aj,Vendor
19/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Greenfield Nordic Ltd,571715,66666.67,Desnz - Heat Networks Zoning-research And Development Expenditure,S1 2bj,Vendor
21/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,572669,113414.5,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
22/02/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Fair Heat Ltd,572742,33990,Desnz - Heat Networks Efficiency Scheme (Hnes)-Outsourced Programme Management,Se1 3qb,Vendor
23/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,573141,232500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Al1 3lx,Vendor
23/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,573293,41666,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
23/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,573294,70000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
23/02/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Vital Energi Utilities Ltd,573300,306758,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Bb1 2ld,Vendor
23/02/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Rotherham Energy Ltd,573301,77443.17,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Nw6 3jl,Grant
23/02/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Lancaster University,573305,169816.5,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,La1 4yw,Vendor
23/02/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Greenwich Peninsula Esco Ltd,573306,62183.95,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Se10 0er,Vendor
23/02/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Exeter Energy Ltd,573308,78286.02,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
26/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,573719,57500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
26/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,573720,87500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
26/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,573721,28900,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
26/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,573722,225000,Desnz - Net Zero Costs - Admin-research And Development Expenditure,Wc1v 6qs,Vendor
26/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,573723,100000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
26/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,573724,42500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
26/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,573725,168833.34,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
26/02/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,573761,52044,Desnz - Heat Networks Zoning-research And Development Expenditure,Wc1v 6qs,Vendor
29/02/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Last Mile Heat Ltd,574158,655770,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Gl10 3rf,Grant
29/02/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bradford Energy Ltd,574171,933444.34,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Nw6 3jl,Grant
28/02/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Blackburn With Darwen Borough Council,574590,96880,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Bb1 7dy,Grant
29/02/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,London Borough Of Camden,574896,118396.72,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Local Government,N1c 4ag,Wga Only
29/02/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Southern Housing Group Ltd,574897,79826.58,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Me9 8gu,Grant
29/02/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Switch2 Energy Limited,574912,214400,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Bd17 7ez,Grant
