Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
22/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Polycapture Ltd,610335,"£92,988.58",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Cb3 0gt,Grant
25/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Milvus Advanced Ltd,611568,"£175,644.75",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ox9 3ez,Grant
25/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Space Solar Engineering,611586,"£120,968.95",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ox11 0qr,Grant
29/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Brill Power Ltd,611871,"£55,941.24",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ox1 2ew,Grant
29/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Optimise-ai Ltd,611898,"£28,350.00",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Sa7 9la,Grant
29/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Qdot Technology Ltd,611900,"£71,951.25",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ox11 0qx,Grant
29/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Corrie Energy Partners Ltd,611928,"£33,247.02",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Rh17 6sn,Grant
31/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rotaheat Ltd,612493,"£40,575.68",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Sp5 4df,Vendor
15/07/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Gemserv Limited,609362,"£30,720.00",Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Ec3m 4aj,Vendor
15/07/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Gemserv Limited,609378,"£38,400.00",Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Ec3m 4aj,Vendor
16/07/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Baringa Partners Llp,609804,"£31,680.00",Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sw1e 6aj,Vendor
29/07/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Pa Consulting Services Ltd,611925,"£48,480.00",Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sg8 6dp,Vendor
29/07/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Pa Consulting Services Ltd,611927,"£50,904.00",Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sg8 6dp,Vendor
23/07/2024,Economic Consultancy & Research,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ricardo-aea Ltd,608988,"£34,815.00",Desnz - Carbon Hydrogen And Industry Analysis-economic Consultancy & Research,Ox11 0qr,Vendor
04/07/2024,Grant-in-aid To Arms Length Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Civil Nuclear Police Authority (Civil Nuclear Constabulary),607094,"£107,480.00",Desnz - Civil Nuclear Police Authority Grant In Aid-grant-in-aid To Arms Length Bodies,Ox14 3db,Wga Only
30/07/2024,Capital Grants To Overseas Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Supplier name withheld,609500,"£2,899,029.55",Desnz - Nuclear Material Security-capital Grants To Overseas Bodies,20585,Vendor
01/07/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Guidehouse Europe Ltd,605939,"£37,262.50",Desnz - Net Zero Costs - Admin-consultancy Expenditure,Ec2r 7hj,Vendor
30/07/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Baringa Partners Llp,612239,"£60,000.00",Desnz - Net Zero Costs - Admin-consultancy Expenditure,Sw1e 6aj,Vendor
10/07/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Vattenfall Wind Power Ltd,595333,"£1,025,872.44",Desnz - Net Zero Innovation - Hydrogen-r & D Research And Development Expenditure,Ec3a 8be,Vendor
30/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ukri - Science And Technology Facilities Council,601952,"£324,284.26",Desnz - Net Zero Innovation - Hydrogen-r & D Outsourced Other,Np10 8qq,Wga Only
12/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Imperial College London,603537,"£96,520.88",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Sw7 2az,Wga Only
04/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Procter & Gamble Technical Centres Ltd,604458,"£74,061.15",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Kt13 0xp,Grant
16/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ft Pipeline Systems Ltd,605332,"£122,015.00",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Ws13 7sy,Vendor
01/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kellogg Company Of Great Britain Ltd,605861,"£482,990.19",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,M50 2hf,Grant
01/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sac Commercial Ltd,605873,"£186,002.18",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Eh9 3jg,Vendor
01/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Advanced Biofuel Solutions Ltd,605880,"£100,172.00",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Gl7 4dd,Vendor
01/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Agri Food And Biosciences Institute,606101,"£242,688.38",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Bt9 5px,Vendor
04/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Flogas Britain Ltd,606154,"£499,359.62",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Le7 1pf,Vendor
03/07/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",H2go Power Ltd,606579,"£106,739.48",Desnz - Net Zero Innovation - Hydrogen-r & D Research And Development Expenditure,W12 0bz,Grant
03/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Luxus Ltd,606707,"£137,982.40",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Ln11 0lq,Grant
03/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Glass Futures Ltd,606715,"£47,263.25",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,S35 2py,Vendor
03/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Seagrown Ltd,606728,"£218,121.03",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Yo13 0ae,Vendor
05/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Severn Wye Energy Agency Ltd,607504,"£25,083.62",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Gl2 8dn,Grant
05/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kew Projects Ltd,607520,"£28,610.05",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,B3 3hn,Vendor
05/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Essity Uk Ltd,607525,"£91,033.30",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Lu6 3ej,Grant
05/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Essity Uk Ltd,607527,"£69,994.76",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Lu6 3ej,Grant
12/07/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Afc Energy Plc,607763,"£199,363.99",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-current Grants To Private Sector - Npish,Gu6 8tb,Grant
09/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Aecom Ltd,608121,"£28,288.00",Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,Wc1v 6qs,Vendor
09/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Teesdale Environmental Consulting Ltd,608156,"£27,422.00",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Dl12 0qr,Vendor
10/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Glass Futures Ltd,608699,"£69,805.31",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,S35 2py,Vendor
11/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Undercover Zero Research And Development Centre Ltd,608779,"£50,776.62",Desnz - Net Zero Innovation - Hydrogen-r & D Current Grants To Private Sector - Npish,Tr15 3pl,Vendor
31/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Fp Mccann,608798,"£84,707.36",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Bt45 8qa,Grant
11/07/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Gemserv Limited,608998,"£812,626.11",Desnz - Net Zero Innovation - Hydrogen-r & D Research And Development Expenditure,Ec3m 4aj,Vendor
15/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",The Biorenewables Development Centre Ltd,609085,"£317,676.63",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Yo19 5sn,Vendor
12/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rickerby Estates Ltd,609112,"£49,062.00",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Ca2 4au,Vendor
12/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",New Energy Farms Eu Ltd,609118,"£34,403.31",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Sn8 1ne,Vendor
15/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",The University Of Edinburgh,609512,"£31,250.77",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Eh1 1ht,Vendor
16/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rothamsted Research Ltd,609828,"£506,259.23",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Al5 2jq,Vendor
16/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Severn Wye Energy Agency Ltd,609848,"£38,646.31",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Gl2 8dn,Grant
16/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sizewell C Ltd,609865,"£41,051.00",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Rh10 1qq,Vendor
16/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Surrey,609870,"£299,588.36",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Gu2 7xh,Vendor
16/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Lapwing Energy Ltd,609872,"£54,262.75",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Dn10 5bz,Vendor
16/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Catagen Ltd,609874,"£235,222.60",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Bt3 9dt,Vendor
17/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Futraheat Ltd,610110,"£86,160.90",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Kt6 6ah,Vendor
17/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Oxford,610206,"£58,966.18",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Ox1 2xn,Vendor
22/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Twi Ltd,610346,"£40,650.42",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Cb21 6al,Vendor
23/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Keadby Generation Ltd,610371,"£110,838.38",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Dn17 3ef,Vendor
22/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Frazer-nash Consultancy Ltd,610619,"£38,048.00",Desnz - Net Zero Innovation - Hydrogen-r & D Current Grants To Private Sector - Npish,Kt22 7nl,Vendor
30/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Bam Nuttall Ltd,610813,"£676,631.31",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Gu15 3xw,Grant
30/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Danfoss Scotland Ltd,610814,"£1,264,649.77",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Eh20 9tb,Grant
23/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rickerby Estates Ltd,610986,"£292,838.00",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Ca2 4au,Vendor
23/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mission Zero Technologies Ltd,610987,"£220,019.25",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Cm16 5dp,Vendor
24/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",United Utilities Water Plc,611046,"£120,942.05",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Wa55 1wa,Vendor
24/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Supercritical Solutions Ltd,611122,"£262,483.31",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,W5 1hs,Vendor
30/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Environmental Power International (Uk Randd) Ltd,611342,"£459,657.12",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Sm4 4aw,Vendor
25/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Actuation Lab Ltd,611388,"£285,945.42",Desnz - Net Zero Innovation - Hydrogen-r & D Outsourced Other,Bs3 4ag,Vendor
25/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edf Energy Nuclear Generation Ltd,611395,"£390,104.16",Desnz - Net Zero Innovation - Hydrogen-r & D Current Grants To Private Sector - Npish,Gl4 3rs,Vendor
25/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hive Composites Ltd,611556,"£243,533.63",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Le11 3qf,Vendor
25/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",British Ceramic Confederation Ltd,611562,"£163,717.86",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,St4 2sa,Vendor
30/07/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Environmental Resources Management Ltd,611855,"£586,327.52",Desnz - Net Zero Innovation - Hydrogen-r & D Research And Development Expenditure,Ec3a 8aa,Vendor
29/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Cage Technologies Ltd,611870,"£89,942.71",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,La2 0dz,Grant
29/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Heriot-watt University,611914,"£26,095.56",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Eh14 4as,Vendor
29/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Catagen Ltd,611924,"£150,180.46",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Bt3 9dt,Vendor
31/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Econic Technologies Ltd,612487,"£28,073.17",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Sk10 4tg,Vendor
31/07/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Carbon Trust Advisory Ltd,612488,"£63,457.51",Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Research And Development Expenditure,Se1 9ax,Vendor
31/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Black Bull Biochar Ltd,612491,"£81,667.96",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Se1 3le,Vendor
31/07/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Carbon Trust Advisory Ltd,612797,"£322,515.05",Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Research And Development Expenditure,Se1 9nt,Vendor
05/07/2024,Clearing Account - Cost - Leasehold Improvements,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,605633,"£33,288.07",Desnz - Estates Infrastructure And Maintenance-clearing Account - Cost - Leasehold Improvements,B3 2bj,Vendor
05/07/2024,Clearing Account - Cost - Leasehold Improvements,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,605634,"£27,118.58",Desnz - Estates Infrastructure And Maintenance-clearing Account - Cost - Leasehold Improvements,B3 2bj,Vendor
01/07/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,605863,"£26,443.21",Desnz - Devolved Admin-accommodation & Building Management,B3 2bj,Vendor
01/07/2024,Do Not Use Rentals Under Non-pfi Operating Leases - Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,605863,"£58,530.00",Desnz - Devolved Admin - Rentals Under Non-pfi Operating Leases - Buildings,B3 2bj,Vendor
01/07/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,605863,"£68,944.28",Desnz - Devolved Admin-accommodation & Building Management,B3 2bj,Vendor
09/07/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,608138,"£115,857.82",Desnz - Devolved Admin-accommodation & Building Management,B3 2bj,Vendor
09/07/2024,Do Not Use Rentals Under Non-pfi Operating Leases - Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,608138,"£123,906.75",Desnz - Devolved Admin - Rentals Under Non-pfi Operating Leases - Buildings,B3 2bj,Vendor
16/07/2024,Ca - Gpc New Procedures,Ics - Integrated Corporate Services - Ics - Operations,Barclays Bank Plc,610161,"£70,989.86",Default-ca - Gpc New Procedures,Ts17 6yt,Vendor
16/07/2024,Ca - Gpc New Procedures,Ics - Integrated Corporate Services - Ics - Operations,Barclays Bank Plc,610164,"£50,463.29",Default-ca - Gpc New Procedures,Ts17 6yt,Vendor
31/07/2024,Do Not Use Rentals Under Non-pfi Operating Leases - Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,612194,"£1,214,538.00",Ics - Admin - Rentals Under Non-pfi Operating Leases - Buildings,B3 2bj,Vendor
31/07/2024,Do Not Use Rentals Under Non-pfi Operating Leases - Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,612195,"£1,821,807.00",Ics - Admin - Rentals Under Non-pfi Operating Leases - Buildings,B3 2bj,Vendor
22/07/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Turner And Townsend Consulting Ltd,604697,"£185,615.38",Desnz - Hug 2-technical Advice / Services & Support,Ls18 4gh,Vendor
01/07/2024,Capital Grants To Central Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Salix Finance Ltd,604935,"£119,173.80",Desnz - Salix - Grant In Aid.-Capital Grants To Central Government,E14 4pu,Grant
01/07/2024,Grant-in-aid To Arms Length Bodies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Salix Finance Ltd,604936,"£2,088,393.71",Desnz - Salix - Grant In Aid.-Grant-in-aid To Arms Length Bodies,E14 4pu,Grant
04/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Liverpool City Region Growth Company Ltd,607183,"£164,494.39",Desnz - Hug 2-capital Grants To Local Government,L3 1bp,Grant
04/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Broadland District Council,607442,"£490,957.00",Desnz - Hug 2-capital Grants To Local Government,Nr7 0du,Grant
04/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Cambridge City Council,607443,"£549,857.00",Desnz - Hug 2-capital Grants To Local Government,Cb2 3qj,Grant
04/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Dartford Borough Council,607444,"£48,415.00",Desnz - Hug 2-capital Grants To Local Government,Da1 1dr,Grant
04/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Great Yarmouth Borough Council,607445,"£183,536.00",Desnz - Hug 2-capital Grants To Local Government,Nr30 2qf,Grant
04/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Liverpool City Region Growth Company Ltd,607446,"£313,784.00",Desnz - Hug 2-capital Grants To Local Government,L3 1bp,Grant
04/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Shropshire Council,607447,"£621,015.00",Desnz - Hug 2-capital Grants To Local Government,Sy2 6nd,Wga Only
04/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Stroud District Council,607448,"£1,114,189.00",Desnz - Hug 2-capital Grants To Local Government,Gl5 4ub,Vendor
04/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wealden District Council,607449,"£40,422.00",Desnz - Hug 2-capital Grants To Local Government,Bn27 2ax,Vendor
24/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,City Of Wakefield Metropolitan District Council,611305,"£31,992.86",Desnz - Hug 2-capital Grants To Local Government,Wf1 2eb,Wga Only
24/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Surrey County Council,611306,"£289,493.00",Desnz - Hug 2-capital Grants To Local Government,Rh1 1yb,Vendor
24/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Sheffield City Council,611307,"£210,001.00",Desnz - Hug 2-capital Grants To Local Government,S1 2hh,Wga Only
24/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Portsmouth City Council,611308,"£1,932,006.00",Desnz - Hug 2-capital Grants To Local Government,Po1 2al,Wga Only
24/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Oxfordshire County Council,611309,"£196,869.00",Desnz - Hug 2-capital Grants To Local Government,Ox1 1nd,Wga Only
24/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Northumberland County Council,611310,"£349,286.00",Desnz - Hug 2-capital Grants To Local Government,Ne61 2ef,Grant
24/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,North Yorkshire County Council,611311,"£1,046,652.00",Desnz - Hug 2-capital Grants To Local Government,Dl7 8ah,Wga Only
24/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Newcastle City Council,611313,"£71,406.00",Desnz - Hug 2-capital Grants To Local Government,Ne1 8qn,Wga Only
