Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
15/01/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Serco Ltd,563744,692561.28,Desnz - Dwp Warm Home Discount Delivery-technical Advice / Services & Support,Nn17 9gy,Vendor
18/01/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Department For Work And Pensions (Dwp),564875,267288.26,Desnz - Net Zero Costs - Admin-other Professional Services,Np10 8fz,Wga Only
18/01/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Department For Work And Pensions (Dwp),564877,52305.41,Desnz - Net Zero Costs - Admin-other Professional Services,Np10 8fz,Wga Only
11/01/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Wsp Uk Ltd,563664,847325.34,Desnz - Ccs Projects-technical Advice / Services & Support,M15 4rp,Vendor
19/01/2024,Legal Services And Advice Agency,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Ashurst Llp,565058,575356.29,Desnz - Ccs Projects-legal Services And Advice Agency,E1 6pw,Vendor
30/01/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Wsp Uk Ltd,567610,100673.18,Desnz - Ccs Projects-technical Advice / Services & Support,M15 4rp,Vendor
30/01/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Wsp Uk Ltd,567610,462268.24,Desnz - Eu Exit: No Specific Dexeu Issue Prog-technical Advice / Services & Support,M15 4rp,Vendor
30/01/2024,Finance & Accounting Advice,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Ernst And Young Llp,567612,691890.27,Desnz - Eu Exit: No Specific Dexeu Issue Prog-finance & Accounting Advice,Se1 2af,Vendor
17/01/2024,Ca - Clarity Travel Management,Ics - Integrated Corporate Services - Ics - Digital,Corporate Travel Management (North) Ltd,564757,70045.16,Default-ca - Clarity Travel Management,Bd1 5hq,Vendor
23/01/2024,Ca - Clarity Travel Management,Ics - Integrated Corporate Services - Ics - Digital,Corporate Travel Management (North) Ltd,564881,241236.86,Default-ca - Clarity Travel Management,Bd1 5hq,Vendor
18/01/2024,Ca - Clarity Travel Management,Ics - Integrated Corporate Services - Ics - Digital,Corporate Travel Management (North) Ltd,564890,38808.73,Default-ca - Clarity Travel Management,Bd1 5hq,Vendor
23/01/2024,Ca - Clarity Travel Management,Ics - Integrated Corporate Services - Ics - Digital,Corporate Travel Management (North) Ltd,564891,732289.85,Default-ca - Clarity Travel Management,Bd1 5hq,Vendor
22/01/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Bjss Ltd,559500,25161,Ics - Admin-technical Advice / Services & Support,Ls1 4hr,Vendor
03/01/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,559553,49440,Ics - Admin-it Services,Po6 3ae,Vendor
03/01/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,559556,187265,Ics - Admin-it Services,Po6 3ae,Vendor
03/01/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,559558,35340,Ics - Admin-it Services,Po6 3ae,Vendor
03/01/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,559561,98880,Ics - Admin-it Services,Po6 3ae,Vendor
03/01/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,559564,279103,Ics - Admin-it Services,Po6 3ae,Vendor
03/01/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,559566,99166.25,Ics - Admin-it Services,Po6 3ae,Vendor
22/01/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Bjss Ltd,560013,37298,Ics - Admin-technical Advice / Services & Support,Ls1 4hr,Vendor
03/01/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,560753,83386.88,Ics - Admin-it Services,Po6 3ae,Vendor
16/01/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Xma Ltd,561695,159943.68,Ics - Admin-it Software Licences And Software Maintenance,Ng11 7ep,Vendor
08/01/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Triad Group Plc,562072,118965,Ics - Admin-it Services,Gu7 1xe,Vendor
22/01/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Bjss Ltd,564080,31182.5,Ics - Admin-technical Advice / Services & Support,Ls1 4hr,Vendor
22/01/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Bjss Ltd,564085,35014,Ics - Admin-technical Advice / Services & Support,Ls1 4hr,Vendor
18/01/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Tecknuovo Ltd,564361,77325,Ics - Admin-other It Consultancy,Wc2a 1qs,Vendor
04/01/2024,R & D Economic Consultancy And Research,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Baringa Partners Llp,561035,105194.25,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-R & D Economic Consultancy And Research",Sw1e 6aj,Vendor
12/01/2024,R & D Economic Consultancy And Research,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Nera Uk Ltd,562697,59608.4,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-R & D Economic Consultancy And Research",W1h 5bt,Vendor
23/01/2024,R & D Economic Consultancy And Research,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Ove Arup And Partners Ltd,565906,30259.57,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-R & D Economic Consultancy And Research",W1t 4bj,Vendor
02/01/2024,Ca - Other Receivables - Unclassified,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),559908,13321065,Desnz - Rhi Domestic Ame Payments-ca - Other Receivables - Unclassified,Sw1p 3ge,Grant
16/01/2024,Recruitment Advice And Services,Ics - Integrated Corporate Services - Ics - Human Resources,Cabinet Office,559105,105523.32,Ics - Desnz Cs Admin-recruitment Advice And Services,Fy5 3fw,Wga Only
10/01/2024,Pr & Marketing Advice & Services,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Solten Fzco,559442,26997.08,Desnz - Devolved Admin-pr & Marketing Advice & Services,Po Box 79998,Vendor
04/01/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Ricardo-aea Ltd,559405,56994.5,Desnz - International Climate Finance (Icf)-Other Professional Services,Ox11 0qr,Vendor
15/01/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Mott Macdonald Ltd,563898,161736.69,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Bn1 4fy,Vendor
16/01/2024,Ncl - Accruals - Oda Promissory Notes,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Bank Of England,564048,166666.67,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
22/01/2024,Ncl - Accruals - Oda Promissory Notes,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Bank Of England,564531,1000000,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
22/01/2024,Nca - Additions - Investment Funds,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Fmo - Netherlands Development Finance Company,564814,16671250.27,Desnz - International Climate Finance (Icf)-Nca - Additions - Investment Funds,2593 Hw,Grant
30/01/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Pricewaterhousecoopers Llp,567605,221059.14,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Wc2n 6rh,Vendor
30/01/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Pricewaterhousecoopers Llp,567607,762901.81,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Wc2n 6rh,Vendor
12/01/2024,Other It Consultancy,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Phoenix Software Ltd,555501,139502.51,Desnz - Devolved Admin-other It Consultancy,Yo42 1ns,Vendor
12/01/2024,Other It Consultancy,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Phoenix Software Ltd,559070,126151.81,Desnz - Devolved Admin-other It Consultancy,Yo42 1ns,Vendor
19/01/2024,Other It Consultancy,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Phoenix Software Ltd,564917,130056.18,Desnz - Devolved Admin-other It Consultancy,Yo42 1ns,Vendor
09/01/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Finance Directorate,Ultima Business Solutions Ltd,562875,507363.96,Ics - Admin-it Software Licences And Software Maintenance,Rg2 0na,Vendor
26/01/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Finance Directorate,Insightsoftware Llc,565104,78919.47,Ics - Admin-it Software Licences And Software Maintenance,Nc 27615,Vendor
11/01/2024,It Hosting Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Fivium Ltd,563354,39703.5,Desnz - Devolved Admin-it Hosting Services,W1f 7ld,Vendor
04/01/2024,Ppm Consultancy,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Moorhouse Consulting Ltd,558241,193505,Desnz - Energy Bill Discount Scheme Del-prog-ppm Consultancy,Ec2m 1qs,Vendor
03/01/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Hinduja Global Solutions Uk Ltd,558537,34068.75,Desnz - Energy Bill Discount Scheme Del-prog-outsourced Programme Management,Tw8 9ag,Vendor
05/01/2024,Procurement Consultancy,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Deloitte Llp,558623,52453.13,Desnz - Energy Bill Discount Scheme Del-prog-procurement Consultancy,Ec4a 3bz,Vendor
05/01/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Hinduja Global Solutions Uk Ltd,562063,60312.76,Desnz - Energy Bill Discount Scheme Del-prog-outsourced Programme Management,Tw8 9ag,Vendor
05/01/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Hinduja Global Solutions Uk Ltd,562067,57397.71,Desnz - Energy Bill Discount Scheme Del-prog-outsourced Programme Management,Tw8 9ag,Vendor
09/01/2024,Procurement Consultancy,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Deloitte Llp,562879,61702.87,Desnz - Energy Bill Discount Scheme Del-prog-procurement Consultancy,Ec4a 3bz,Vendor
26/01/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Project Plug Ltd T/A Click Energy,566375,133197.39,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,Bt48 7nr,Grant
26/01/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Elexon Ltd,566377,20121650.47,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,Nw1 3aw,Vendor
26/01/2024,Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Xoserve Ltd,566378,4526229.22,Desnz - Energy Bill Discount Scheme Ame-current Grants To Private Sector - Npish,B91 3dl,Grant
26/01/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Xoserve Ltd,566378,5253801.29,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,B91 3dl,Grant
24/01/2024,Payments To Government Legal Department,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,566043,3127705,Desnz - Devolved Admin-payments To Government Legal Department,Wc2b 4ts,Vendor
31/01/2024,Counsels Legal Opinion & Parliamentary Counsel Service,Desnz - Corporate Services - Desnz - Legal Services,Cabinet Office,567836,567691,Desnz - Desnz Corporate Services Admin-counsels Legal Opinion & Parliamentary Counsel Service,Fy5 3fw,Wga Only
03/01/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Baringa Partners Llp,559409,269975,Desnz - Business Energy Efficiency Delivery-other Professional Services,Sw1e 6aj,Vendor
16/01/2024,Contractor Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ricardo-aea Ltd,564195,27033.36,Desnz - Chp Quality Assurance Programme-contractor Expenditure,Ox11 0qr,Vendor
18/01/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Baringa Partners Llp,564552,70268.76,Desnz - Business Energy Efficiency Delivery-other Professional Services,Sw1e 6aj,Vendor
18/01/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Baringa Partners Llp,564552,100425,Desnz - Business Energy Efficiency Delivery-other Professional Services,Sw1e 6aj,Vendor
05/01/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,554782,126112.21,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
05/01/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,554783,123469.43,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
05/01/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Vmware Uk Ltd,561309,33861.56,Ics - Admin-it Software Licences And Software Maintenance,Tw18 3fa,Vendor
05/01/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Vmware Uk Ltd,561309,616329.26,Ics - Admin-it Software Licences And Software Maintenance,Tw18 3fa,Vendor
22/01/2024,Central Telecommunications Services,Ics - Integrated Corporate Services - Ics - Digital,Telefonica Uk Ltd,561762,49924.27,Ics - Admin-central Telecommunications Services,Sl1 4dx,Vendor
10/01/2024,Purchase Of Intangible Software,Ics - Integrated Corporate Services - Ics - Digital,Amazon Web Services Emea Sarl,561769,66516.84,Ics - Admin-purchase Of Intangible Software,Ec2a 2fa,Vendor
17/01/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Cgi It Uk Ltd,562799,62562.7,Ics - Admin-outsourced Technical Support,Ec3m 3by,Vendor
17/01/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Cgi It Uk Ltd,562800,55129.6,Ics - Admin-outsourced Technical Support,Ec3m 3by,Vendor
22/01/2024,Central Telecommunications Services,Ics - Integrated Corporate Services - Ics - Digital,Telefonica Uk Ltd,563636,45074.63,Ics - Admin-central Telecommunications Services,Sl1 4dx,Vendor
22/01/2024,Central Telecommunications Services,Ics - Integrated Corporate Services - Ics - Digital,Telefonica Uk Ltd,563668,45557.44,Ics - Admin-central Telecommunications Services,Sl1 4dx,Vendor
22/01/2024,Central Telecommunications Services,Ics - Integrated Corporate Services - Ics - Digital,Telefonica Uk Ltd,563669,52280.77,Ics - Admin-central Telecommunications Services,Sl1 4dx,Vendor
22/01/2024,Central Telecommunications Services,Ics - Integrated Corporate Services - Ics - Digital,Telefonica Uk Ltd,563671,50331.82,Ics - Admin-central Telecommunications Services,Sl1 4dx,Vendor
17/01/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Cgi It Uk Ltd,564089,35477.68,Ics - Admin-outsourced Technical Support,Ec3m 3by,Vendor
12/01/2024,External Legal Advice And Service,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Hogan Lovells International Llp,563870,45648.1,Desnz - Energy Security Projects-external Legal Advice And Service,Ec1a 2fg,Vendor
11/01/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Brookcourt Solutions Ltd,559466,53228.4,Ics - Admin-other It Consultancy,Wc1n 3es,Vendor
24/01/2024,Consultancy Expenditure,Ics - Integrated Corporate Services - Ics - Digital,Brookcourt Solutions Ltd,560420,952539.6,Ics - Admin-consultancy Expenditure,Wc1n 3es,Vendor
11/01/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Bytes Software Services Ltd,561292,167419.07,Ics - Admin-other It Consultancy,Kt22 7tw,Vendor
16/01/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,561382,264538.66,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
09/01/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,562730,109436,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
09/01/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,562732,331373,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
09/01/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,562734,276243,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
26/01/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,565887,170876.43,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
31/01/2024,Recruitment Advice And Services,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Hm Treasury,567685,28126.68,Desnz - Devolved Admin-recruitment Advice And Services,Sw1a 2hq,Wga Only
31/01/2024,Recruitment Advice And Services,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Hm Treasury,567689,53047.16,Desnz - Devolved Admin-recruitment Advice And Services,Sw1a 2hq,Wga Only
31/01/2024,Recruitment Advice And Services,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Hm Treasury,567689,134010.93,Desnz - Devolved Admin-recruitment Advice And Services,Sw1a 2hq,Wga Only
31/01/2024,Current Grants To Central Government,Desnz - Corporate Services - Desnz - Finance Directorate,Hm Treasury,566886,63000,Desnz - Devolved Admin-current Grants To Central Government,Sw1a 2hq,Wga Only
29/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Oecd (Organisation For Economic Co-operation And Development),553614,74885.38,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,75775,Vendor
02/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Oecd (Organisation For Economic Co-operation And Development),561254,670116.99,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,75775,Vendor
08/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Systems Mechanics Ltd,562677,59116.67,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ct5 3se,Grant
09/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Sheffield,562786,145152.83,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,S10 2tn,Grant
11/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Icax Ltd,563363,40735.77,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Sw15 1bn,Grant
11/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Switchee Ltd,563400,57020.16,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Nw1 9ju,Grant
11/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,563414,160989.79,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Wa3 6ae,Vendor
15/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,564054,129016.91,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Wa3 6ae,Vendor
15/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Office For Nuclear Regulation,564083,93610.43,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Np10 8fz,Vendor
15/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sense Wind Ltd,564211,296844.45,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Ip32 7gy,Grant
22/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Greensync Pty Ltd,564220,62675.96,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,3000,Vendor
15/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Systems Catapult Services Ltd,564223,68355.25,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,B4 6bs,Vendor
16/01/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Carbon Trust Advisory Ltd,564228,171338.38,Desnz - Net Zero Innovation - Built-r & D Research And Development Expenditure,Se1 9nt,Vendor
16/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Parity Projects Ltd,564245,80031.72,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Sw18 4uq,Vendor
16/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Parity Projects Ltd,564265,52881.74,Desnz - Office For Nuclear Regulation Activity Recharge-r & D Current Grants To Private Sector - Npish,Sw18 4uq,Vendor
16/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Pnz Carbon Ltd,564276,28663.21,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ec4n 7af,Grant
16/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kamma Ltd,564286,48989.12,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Wc2r 1da,Grant
16/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Gengame Ltd,564289,83964.48,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,De1 1fr,Vendor
19/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edf Energy R And D Uk Centre Ltd,564301,49982.8,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1t 4ez,Vendor
16/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Office For Nuclear Regulation,564359,28365.4,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Np10 8fz,Vendor
19/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",People Powered Retrofit Ltd,565079,38735.35,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,M4 7hr,Grant
19/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hildebrand Technology Ltd,565086,55635,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1s 2yz,Vendor
22/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Thermoelectric Conversion Systems Ltd,565363,54801.51,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,G81 2qp,Grant
22/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,565381,35500,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Cb3 0qh,Vendor
22/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,565385,60663.13,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Cb3 0qh,Vendor
22/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,565389,47602,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Cb3 0qh,Vendor
23/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Offshore Renewable Energy Catapult,565749,500000,Desnz - Net Zero Innovation - Renewables-r & D Outsourced Other,Ne24 1lz,Grant
24/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Office For Nuclear Regulation,566213,33118.81,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,L20 7hs,Vendor
25/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Switchee Ltd,566238,72853.92,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Se1 9eq,Grant
30/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Dstl (Defence Science And Technology Laboratory),567291,25141.49,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Po14 9hl,Vendor
30/01/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Perenna Bank Plc,567325,60703.98,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W2 6lg,Grant
30/01/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rheenergise Ltd,567571,91409.59,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Nw5 1lp,Grant
04/01/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ashurst Llp,562099,226485.5,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,E1 6pw,Vendor
10/01/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ashurst Llp,563186,235742.4,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,E1 6pw,Vendor
24/01/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ove Arup And Partners Ltd,566064,190379.25,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,Ne1 3pl,Vendor
12/01/2024,International Subscriptions,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Oecd (Organisation For Economic Co-operation And Development),563349,628748.43,Desnz - Devolved Admin-international Subscriptions,75775,Vendor
30/01/2024,International Subscriptions,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Oecd (Organisation For Economic Co-operation And Development),566920,286408.29,Desnz - Nuclear Energy Agency-international Subscriptions,75775,Vendor
