Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
20/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mission Zero Technologies Ltd,581568,207530.91,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Cm16 5dp,Vendor
21/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Frazer-nash Consultancy Ltd,581642,66584,Desnz - Net Zero Innovation - Hydrogen-r & D Current Grants To Private Sector - Npish,Rh4 1hj,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",United Utilities Water Plc,581653,81054.5,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Wa55 1wa,Vendor
22/03/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Icotech Group Ltd,582291,54790.31,Desnz - Non R&D Expenditure-other Goods/Services,Cf10 5ee,Vendor
22/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Black Bull Biochar Ltd,582680,45414.38,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Se1 3le,Vendor
22/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Nnb Generation Company (Szc) Limited,582685,304161.43,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Rh10 1qq,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rickerby Estates Ltd,582807,95853,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Ca2 4au,Vendor
25/03/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Carbon Trust Advisory Ltd,582910,38678.44,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Research And Development Expenditure,Se1 9ax,Vendor
25/03/2024,Nca - Additions - Venture Capital Fund,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Clean Growth Fund Lp,583222,491883.92,Desnz - Net Zero Innovation - Bioenergy And Vc-nca - Additions - Venture Capital Fund,Wc2h 0hf,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Seagrown Ltd,583229,214805.12,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Yo13 0ae,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Fp Mccann,583235,75200.24,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Bt45 8qa,Grant
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Cambridge Carbon Capture Ltd,583252,125837.67,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Cb4 2hy,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Cpl Products Ltd,583253,376128.88,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,S21 1tz,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rolls-royce Plc,583265,55536.56,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,De24 8bj,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",New Energy Farms Eu Ltd,583361,28593.61,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Sn8 1ne,Vendor
25/03/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Gemserv Limited,583398,185112.51,Desnz - Net Zero Innovation - Hydrogen-r & D Research And Development Expenditure,Ec3m 4aj,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",British Ceramic Confederation Ltd,583403,312064.84,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,St4 2sa,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Glass Futures Ltd,583404,33671.79,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,S35 2py,Vendor
26/03/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Carbon Trust Advisory Ltd,583673,38678.44,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Research And Development Expenditure,Se1 9nt,Vendor
26/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Severn Wye Energy Agency Ltd,583730,64349.41,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Gl2 8dn,Grant
26/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",United Utilities Water Plc,583776,520213.38,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Wa55 1wa,Vendor
27/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Severn Wye Energy Agency Ltd,583802,1290860.14,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Gl2 8dn,Grant
26/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Novelis Uk Ltd,583809,420466.81,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Wa4 1nn,Grant
26/03/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Itm Power (Trading) Ltd,583817,582753.44,Desnz - Net Zero Innovation - Hydrogen-r & D Research And Development Expenditure,S9 1dz,Vendor
26/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",The University Of Manchester,583836,970406.66,Desnz - Net Zero Innovation - Hydrogen-r & D Outsourced Other,M13 9pl,Vendor
26/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Bramble Energy Ltd,584137,30442.48,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Rh10 9ne,Grant
26/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Bramble Energy Ltd,584145,55447.43,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Rh10 9ne,Grant
27/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Technopolis Ltd,584158,34950,Desnz - International Science And Innovation-r & D Outsourced Other,Bn1 1ee,Vendor
26/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Black Bull Biochar Ltd,584167,93720.42,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Se1 3le,Vendor
27/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Matrix Moulding Systems Ltd,584201,39566.08,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Ng23 5ff,Grant
26/03/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",H2go Power Ltd,584205,369259.28,Desnz - Net Zero Innovation - Hydrogen-r & D Research And Development Expenditure,W12 0bz,Grant
27/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Compact Syngas Solutions Ltd,584244,315008.91,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Ch5 2qe,Vendor
27/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Teesdale Environmental Consulting Ltd,584338,35907,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Dl12 0qr,Vendor
28/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Nnb Generation Company (Szc) Limited,584724,142158.22,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Rh10 1qq,Vendor
28/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kew Projects Ltd,584910,333461.41,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,B3 3hn,Vendor
28/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",United Utilities Water Plc,584945,43987.55,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Wa55 1wa,Vendor
28/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mission Zero Technologies Ltd,584946,25041.4,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Cm16 5dp,Vendor
28/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Exeter,584949,103728.13,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Ex4 4qj,Grant
13/03/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Energy Security & Resilience,Bsi Standards Ltd,578250,35300,Desnz - Cyber Security Programme-consultancy Expenditure,W4 4al,Vendor
20/03/2024,Other Goods/Services,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Department For Business And Trade (Dbt),579761,50000,Desnz - Strategic Energy And Climate Research-other Goods/Services,Sw1a 2dy,Vendor
14/03/2024,Catering Services,Ics - Integrated Corporate Services - Ics - Operations,Aramark Ltd,578638,53355.34,Desnz - Devolved Admin-catering Services,Ls16 6qy,Vendor
14/03/2024,Catering Services,Ics - Integrated Corporate Services - Ics - Operations,Aramark Ltd,578638,122748.61,Desnz - Devolved Admin-catering Services,Ls16 6qy,Vendor
13/03/2024,Ca - Gpc New Procedures,Ics - Integrated Corporate Services - Ics - Operations,Barclays Bank Plc,578933,114387.84,Default-ca - Gpc New Procedures,Ts17 6yt,Vendor
13/03/2024,Stationery,Ics - Integrated Corporate Services - Ics - Operations,Barclays Bank Plc,578935,56388.05,Desnz - Devolved Admin-stationery,Ts17 6yt,Vendor
22/03/2024,Minor Works,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,582228,71641.16,Ics - Admin-minor Works,B3 2bj,Vendor
01/03/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Great Yarmouth Borough Council,575358,366652.74,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Nr30 2qf,Grant
07/03/2024,Economic Consultancy & Research,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Iff Research Ltd,576048,29176.19,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-economic Consultancy & Research,Ec3r 6hd,Vendor
06/03/2024,Intra Departmental Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Salix Finance Ltd,576123,1752926.42,Desnz - Salix - Grant In Aid.-Intra Departmental Expenditure,Ec4n 7be,Grant
06/03/2024,Grant-in-aid To Arms Length Bodies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Salix Finance Ltd,576124,88680,Desnz - Salix - Grant In Aid.-Grant-in-aid To Arms Length Bodies,Ec4n 7be,Grant
07/03/2024,External Legal Advice And Service,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Dentons Uk And Middle East Llp,576450,67065.55,Desnz - Reform Of Energy System Operations - Admin-external Legal Advice And Service,Ec4m 7ws,Vendor
07/03/2024,Legal Costs,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Dentons Uk And Middle East Llp,576450,189683.89,Desnz - Reform Of Energy System Operations-legal Costs,Ec4m 7ws,Vendor
11/03/2024,Legal Costs,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Dentons Uk And Middle East Llp,577280,371205.02,Desnz - Reform Of Energy System Operations-legal Costs,Ec4m 7ws,Vendor
11/03/2024,Legal Costs,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Dentons Uk And Middle East Llp,577281,259811.15,Desnz - Reform Of Energy System Operations-legal Costs,Ec4m 7ws,Vendor
21/03/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Hartley Anderson Ltd,581641,35975.5,Desnz - Offshore Energy Strategic Environmental Assessment-other Professional Services,Ab41 8er,Vendor
08/03/2024,Clearing - Cost - Assets Under Construction - Internally Developed Software,Desnz - Corporate Services - Desnz - Implementation And Delivery Directorate,Storm Id Ltd,569536,248587.5,Desnz - Finance Infrastructure And Maintenance-clearing - Cost - Assets Under Construction - Internally Developed Software,Eh65bg,Vendor
08/03/2024,Clearing - Cost - Assets Under Construction - Internally Developed Software,Desnz - Corporate Services - Desnz - Implementation And Delivery Directorate,Storm Id Ltd,576534,259645.8,Desnz - Finance Infrastructure And Maintenance-clearing - Cost - Assets Under Construction - Internally Developed Software,Eh65bg,Vendor
05/03/2024,Energy Management Services,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Bramble Hub Ltd,576133,28608,Desnz - Clean Growth-energy Management Services,Se1 7sp,Vendor
01/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Ucl Consultants Ltd,575321,27500,Desnz - Roll-out Of Smart Meters-research And Development Expenditure,W1t 4tp,Grant
27/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Ucl Consultants Ltd,584655,55200,Desnz - Roll-out Of Smart Meters-research And Development Expenditure,W1t 4tj,Grant
04/03/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Mott Macdonald Ltd,575680,215029.96,Desnz - Great British Nuclear-other Professional Services,Cr0 2ee,Vendor
04/03/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Mott Macdonald Ltd,575681,291126,Desnz - Great British Nuclear-other Professional Services,Cr0 2ee,Vendor
04/03/2024,Consultancy Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Deloitte Llp,575682,65089,Desnz - Great British Nuclear-consultancy Expenditure,Ec4a 3hq,Vendor
04/03/2024,Finance & Accounting Advice,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Deloitte Llp,575683,293163,Desnz - Great British Nuclear-finance & Accounting Advice,Ec4a 3hq,Vendor
04/03/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Mott Macdonald Ltd,575684,287086.3,Desnz - Great British Nuclear-other Professional Services,Cr0 2ee,Vendor
08/03/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Ove Arup And Partners Ltd,576810,328974,Desnz - Great British Nuclear-technical Advice / Services & Support,W1t 4bj,Vendor
07/03/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Mott Macdonald Ltd,577313,269306.41,Desnz - Great British Nuclear-other Professional Services,Cr0 2ee,Vendor
18/03/2024,Consultancy Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Mott Macdonald Ltd,579868,172923.68,Desnz - Great British Nuclear-consultancy Expenditure,Cr0 2ee,Vendor
