Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
15/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Sofidel Uk Ltd,595987,53905.5,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Sa11 2hz,Grant
29/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,South East Bottling Ltd,598370,40000,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Ct10 3jp,Grant
17/05/2024,External Legal Advice And Service,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Dentons Uk And Middle East Llp,596576,40556.08,Desnz - Net Zero Costs - Admin-external Legal Advice And Service,Ec4m 7ws,Vendor
31/05/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Esri (Uk) Ltd,589198,26389.2,Desnz - Greenhouse Gas Emissions Inventory-other Goods/Services,Hp21 7qg,Vendor
02/05/2024,Business Rates,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ricardo-aea Ltd,590271,77145.68,Desnz - Greenhouse Gas Emissions Inventory-business Rates,Ox11 0qr,Vendor
02/05/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ipsos (Market Research) Ltd,591870,170509.51,Desnz - Climate Science International-r & D Research And Development Expenditure,E1w 1yw,Vendor
02/05/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ipsos (Market Research) Ltd,591871,35706.07,Desnz - Climate Science International-r & D Research And Development Expenditure,E1w 1yw,Vendor
07/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kpmg Llp,593951,343464.73,Desnz - Greenhouse Gas Emissions Inventory-r & D Current Grants To Private Sector - Npish,E14 5gl,Vendor
07/05/2024,Business Rates,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ricardo-aea Ltd,593965,95439.5,Desnz - Greenhouse Gas Emissions Inventory-business Rates,Ox11 0qr,Vendor
07/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mott Macdonald Ltd,593970,25215.9,Desnz - Greenhouse Gas Emissions Inventory-r & D Outsourced Other,Cr0 2ee,Vendor
08/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Uk Centre For Ecology And Hydrology,594219,85862.56,Desnz - Climate Science Mitigation-r & D Outsourced Other,Ox10 8bb,Vendor
22/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Bristol,595996,680253.6,Desnz - Greenhouse Gas Emissions Inventory-r & D Outsourced Other,Bs1 5ds,Vendor
17/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ricardo-aea Ltd,596599,123093.99,Desnz - Climate Science Capability-r & D Outsourced Other,Ox11 0qr,Vendor
20/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",London Economics Ltd,596761,57625.6,Desnz - Climate Science Capability-r & D Outsourced Other,Wc2r 1la,Vendor
20/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ricardo-aea Ltd,596772,78807.5,Desnz - Climate Science Capability-r & D Outsourced Other,Ox11 0qr,Vendor
22/05/2024,Business Rates,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ricardo-aea Ltd,596911,95439.5,Desnz - Greenhouse Gas Emissions Inventory-business Rates,Ox11 0qr,Vendor
22/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Uk Centre For Ecology And Hydrology,597884,75945,Desnz - Climate Science Capability-r & D Outsourced Other,Ox10 8bb,Vendor
15/05/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,585905,80000,Ics - Desnz Cs Admin-uksbs - Service Costs,Np10 8qq,Vendor
15/05/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,585905,98000,Ics - Dsit Cs Admin-uksbs - Service Costs,Np10 8qq,Vendor
09/05/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,592139,95000,Ics - Transition - Desnz-uksbs - Service Costs,Np10 8qq,Vendor
09/05/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,592139,95000,Ics - Transition - Dsit-uksbs - Service Costs,Np10 8qq,Vendor
22/05/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,596001,700000,Ics - Dsit Cs Admin-uksbs - Service Costs,Np10 8qq,Vendor
29/05/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,598897,934578,Ics - Desnz Cs Admin-uksbs - Service Costs,Np10 8qq,Vendor
29/05/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,598898,680926,Ics - Dsit Cs Admin-uksbs - Service Costs,Np10 8qq,Vendor
29/05/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Trade & Energy",Loughborough University,598853,65000,Desnz - Climate Strategy And Engagement-current Grants To Private Sector - Npish,Le11 3tu,Grant
14/05/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Department For Education,586605,26520,Desnz - Devolved Admin-technical Advice / Services & Support,Cv1 2wt,Wga Only
08/05/2024,Misc. Non Procurement Spend,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Environment Agency,594578,53210,Desnz - Devolved Admin-misc. Non Procurement Spend,Bs1 5ah,Wga Only
13/05/2024,Utilisation Of Provisions - Early Departure,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Uk Atomic Energy Authority (Ukaea),595646,244000,Desnz - Ukaea Restructuring-utilisation Of Provisions - Early Departure,Ox14 3db,Wga Only
13/05/2024,Grant-in-aid To Arms Length Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Uk Atomic Energy Authority (Ukaea),595646,22770517,Desnz - Ukaea Financing-grant-in-aid To Arms Length Bodies,Ox14 3db,Wga Only
09/05/2024,Uk Subscriptions 2,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Trade & Energy",Hm Treasury,593979,29997,Desnz - Inz - Care Fund-uk Subscriptions 2,Nr7 0hs,Wga Only
15/05/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Res Q Ltd,589840,37337.94,Desnz - Energy Savings Advice Service-outsourced Programme Management,Hu1 3jz,Grant
31/05/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Softwire Technology Ltd,592935,27037.5,Desnz - Energy Savings Advice Service-technical Advice / Services & Support,Nw5 1tl,Vendor
22/05/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Serco Ltd,595847,149898.7,Desnz - Dwp Warm Home Discount Delivery-technical Advice / Services & Support,Rg27 9uy,Vendor
08/05/2024,Finance & Accounting Advice,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Ernst And Young Llp,594570,869285.51,Desnz - Eu Exit: No Specific Dexeu Issue Prog-finance & Accounting Advice,Se1 2af,Vendor
10/05/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Wsp Uk Ltd,594582,77212.66,Desnz - Eu Exit: No Specific Dexeu Issue Prog-technical Advice / Services & Support,M15 4rp,Vendor
10/05/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Wsp Uk Ltd,594582,110000,Desnz - Eu Exit: No Specific Dexeu Issue Prog-technical Advice / Services & Support,M15 4rp,Vendor
10/05/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Wsp Uk Ltd,594582,132171.1,Desnz - Eu Exit: No Specific Dexeu Issue Prog-technical Advice / Services & Support,M15 4rp,Vendor
10/05/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Wsp Uk Ltd,594582,773149.23,Desnz - Eu Exit: No Specific Dexeu Issue Prog-technical Advice / Services & Support,M15 4rp,Vendor
21/05/2024,Finance & Accounting Advice,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Deloitte Llp,597176,181650,Desnz - Eu Exit: No Specific Dexeu Issue Prog-finance & Accounting Advice,Ec4a 3bz,Vendor
22/05/2024,Legal Services And Advice Agency,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Ashurst Llp,597870,464475.42,Desnz - Eu Exit: No Specific Dexeu Issue Prog-legal Services And Advice Agency,E1 6pw,Vendor
22/05/2024,Legal Services And Advice Agency,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Ashurst Llp,597871,364435.77,Desnz - Eu Exit: No Specific Dexeu Issue Prog-legal Services And Advice Agency,E1 6pw,Vendor
08/05/2024,Ca - Clarity Travel Management,Ics - Integrated Corporate Services - Ics - Digital,Corporate Travel Management (North) Ltd,594550,409437.38,Default-ca - Clarity Travel Management,Bd1 5hq,Vendor
08/05/2024,Ca - Clarity Travel Management,Ics - Integrated Corporate Services - Ics - Digital,Corporate Travel Management (North) Ltd,594551,341881.97,Default-ca - Clarity Travel Management,Bd1 5hq,Vendor
08/05/2024,Ca - Clarity Travel Management,Ics - Integrated Corporate Services - Ics - Digital,Corporate Travel Management (North) Ltd,594552,86081.75,Default-ca - Clarity Travel Management,Bd1 5hq,Vendor
08/05/2024,Ca - Clarity Travel Management,Ics - Integrated Corporate Services - Ics - Digital,Corporate Travel Management (North) Ltd,594554,360312,Default-ca - Clarity Travel Management,Bd1 5hq,Vendor
08/05/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Ernst And Young Llp,582146,43625,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
16/05/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Ernst And Young Llp,583522,95525,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
08/05/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Ernst And Young Llp,586328,68312.5,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
08/05/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Ernst And Young Llp,586988,33378.8,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
08/05/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Ernst And Young Llp,588346,57950,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
08/05/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Ernst And Young Llp,590359,32378.63,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
22/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Tecknuovo Ltd,591567,91460,Ics - Admin-other It Consultancy,Se1 1ja,Vendor
22/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Tecknuovo Ltd,591748,111566.25,Ics - Admin-other It Consultancy,Wc2a 1qs,Vendor
08/05/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Ernst And Young Llp,592925,58750,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
24/05/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,593950,185746.41,Ics - Admin-it Services,Po6 3ae,Vendor
24/05/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Triad Group Plc,594615,61792.5,Ics - Admin-it Services,Mk7 8le,Vendor
21/05/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Bjss Ltd,594998,46511.5,Ics - Admin-technical Advice / Services & Support,Ls1 4hr,Vendor
22/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Tecknuovo Ltd,596232,63335,Ics - Admin-other It Consultancy,Wc2a 1qs,Vendor
22/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Tecknuovo Ltd,596259,80575,Ics - Admin-other It Consultancy,Se1 1ja,Vendor
21/05/2024,Technical Advice / Services & Support,Ics - Integrated Corporate Services - Ics - Digital,Ernst And Young Llp,596896,62687.5,Ics - Admin-technical Advice / Services & Support,Se1 2af,Vendor
24/05/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,597204,195742,Ics - Admin-it Services,Po6 3ae,Vendor
24/05/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,597205,109067,Ics - Admin-it Services,Po6 3ae,Vendor
24/05/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,597207,107603,Ics - Admin-it Services,Po6 3ae,Vendor
24/05/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,597208,115655,Ics - Admin-it Services,Po6 3ae,Vendor
30/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Tecknuovo Ltd,598068,105210,Ics - Admin-other It Consultancy,Wc2a 1qs,Vendor
22/05/2024,R & D Professional Subscriptions,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Cornwall Insight Ltd,592160,29700,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-R & D Professional Subscriptions",Nr3 1ab,Vendor
22/05/2024,R & D Professional Subscriptions,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Cornwall Insight Ltd,592160,37350,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-R & D Professional Subscriptions",Nr3 1ab,Vendor
17/05/2024,R & D Economic Consultancy And Research,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Ove Arup And Partners Ltd,596562,27799.1,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-R & D Economic Consultancy And Research",W1t 4bj,Vendor
07/05/2024,Ca - Other Receivables - Unclassified,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),593871,92381695.29,Desnz - Rhi Non-domestic Ame Payments-ca - Other Receivables - Unclassified,Sw1p 3ge,Grant
29/05/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Banque Ouest Africaine De Développement,586696,27480.45,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Togo,Vendor
29/05/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Banque Ouest Africaine De Développement,586697,82441.35,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Togo,Vendor
01/05/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Ricardo-aea Ltd,591356,57187.7,Desnz - International Climate Finance (Icf)-Other Professional Services,Ox11 0qr,Vendor
08/05/2024,Current Grants To Overseas Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Climate Policy Initiative,593829,663000,Desnz - International Climate Finance (Icf)-Current Grants To Overseas Bodies,Nw1 7by,Vendor
07/05/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Ricardo-aea Ltd,593908,67084.79,Desnz - International Climate Finance (Icf)-Other Professional Services,Ox11 0qr,Vendor
08/05/2024,Ncl - Accruals - Oda Promissory Notes,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Bank Of England,594559,5000000,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
10/05/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy","Ashden Sustainable Solutions, Better Lives",594742,141115,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Sw1v 1ap,Vendor
15/05/2024,Ncl - Accruals - Oda Promissory Notes,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Bank Of England,595531,4965000,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
15/05/2024,Ncl - Accruals - Oda Promissory Notes,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Bank Of England,595532,13048671.43,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
20/05/2024,Ncl - Accruals - Oda Promissory Notes,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Bank Of England,596268,1174446,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
20/05/2024,Ncl - Accruals - Oda Promissory Notes,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Bank Of England,596269,4728296,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
17/05/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy","Foreign, Commonwealth And Development Office",596578,25025.91,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Mk10 1px,Wga Only
13/05/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings And Industry Dg Office,Baringa Partners Llp,591533,33660,Desnz - Net Zero Costs - Admin-other Technical Professional Services,Sw1e 6aj,Vendor
13/05/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings And Industry Dg Office,Baringa Partners Llp,594957,38610,Desnz - Net Zero Costs - Admin-other Technical Professional Services,Sw1e 6aj,Vendor
17/05/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings And Industry Dg Office,Baringa Partners Llp,596600,41580,Desnz - Net Zero Costs - Admin-other Technical Professional Services,Sw1e 6aj,Vendor
17/05/2024,Other It Consultancy,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Phoenix Software Ltd,590580,136829.4,Desnz - Devolved Admin-other It Consultancy,Yo42 1ns,Vendor
22/05/2024,Other It Consultancy,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Phoenix Software Ltd,597157,119805.02,Desnz - Devolved Admin-other It Consultancy,Yo42 1ns,Vendor
09/05/2024,Marketing And Media,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Ipsos (Market Research) Ltd,589173,89334.11,Desnz - Future Nuclear Enabling Fund-marketing And Media,E1w 1yw,Vendor
16/05/2024,It Hosting Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Fivium Ltd,593641,47644.2,Desnz - Devolved Admin-it Hosting Services,Wc2n 6ah,Vendor
22/05/2024,Ppm Consultancy,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Moorhouse Consulting Ltd,591030,121548,Desnz - Energy Bill Discount Scheme Del-prog-ppm Consultancy,Ec2m 1qs,Vendor
30/05/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Fti Consulting Ltd,592121,136704.79,Desnz - Energy Bills Relief Scheme-outsourced Programme Management,Ec1a 4hd,Vendor
10/05/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Fti Consulting Ltd,594675,71614.63,Desnz - Energy Bills Relief Scheme-outsourced Programme Management,Ec1a 4hd,Vendor
15/05/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Elexon Ltd,596152,1014826.33,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,Nw1 3aw,Vendor
21/05/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Elexon Ltd,597225,497056.49,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,Nw1 3aw,Vendor
22/05/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Energy Supplier,597508,137335.06,Desnz - Energy Bills Relief Scheme Ame-subsidies To The Private Sector - Companies,,Grant
24/05/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Elexon Ltd,598368,20551487.53,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,Nw1 3aw,Vendor
24/05/2024,Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Xoserve Ltd,598369,27531742.25,Desnz - Energy Bill Discount Scheme Ame-current Grants To Private Sector - Npish,B91 3dl,Grant
21/05/2024,Payments To Government Legal Department,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,595993,139250,Desnz - Devolved Admin-payments To Government Legal Department,Sw1h 9gl,Vendor
21/05/2024,Payments To Government Legal Department,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,595993,3220000,Desnz - Devolved Admin-payments To Government Legal Department,Sw1h 9gl,Vendor
16/05/2024,Legal Costs,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,596270,35000,Desnz - Litigation And Government Legal Department-legal Costs,Sw1h 9js,Vendor
16/05/2024,Legal Costs,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,596271,35000,Desnz - Litigation And Government Legal Department-legal Costs,Sw1h 9js,Vendor
23/05/2024,Contractor Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ricardo-aea Ltd,597808,96574.92,Desnz - Chp Quality Assurance Programme-contractor Expenditure,Ox11 0qr,Vendor
29/05/2024,Additions  - Cost - Information Technology,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Uni Systems S.M.S.A,598108,203927.64,Desnz - Business Energy Efficiency Delivery-additions  - Cost - Information Technology,Gr 17671,Vendor
21/05/2024,Ict Outsourcing & Maintenance/Support,Ics - Integrated Corporate Services - Ics - Digital,Seattle Software Ltd T/A Orbus Software,586343,43472.4,Ics - Admin-ict Outsourcing & Maintenance/Support,Sw1e 5bh,Vendor
08/05/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,590583,75236.82,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
08/05/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,590588,179723.22,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
20/05/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,596801,74308.23,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
23/05/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,597156,202145.04,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
24/05/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Cgi It Uk Ltd,597882,42644.84,Ics - Admin-outsourced Technical Support,Ec3m 3by,Vendor
02/05/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Genesis Oil & Gas Consultants Ltd,592227,30120,Desnz - Ogmep (Oil And Gas Marine Envmt Protection)-Other Professional Services,Ec4m 8ap,Vendor
10/05/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Centre For Environment  Fisheries And Aquaculture Science,595021,260937,Desnz - Offshore Environmental Regulation-other Professional Services,Nr33 0ht,Vendor
15/05/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Centre For Environment  Fisheries And Aquaculture Science,596158,223706.22,Desnz - Offshore Environmental Regulation-other Professional Services,Nr33 0ht,Vendor
22/05/2024,Ict Outsourcing & Maintenance/Support,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Fivium Ltd,597804,28351.57,Desnz - Energy Portal Costs-ict Outsourcing & Maintenance/Support,Wc2n 6ah,Vendor
29/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,598379,131323.2,Ics - Admin-other It Consultancy,Bh24 3fg,Vendor
29/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,598386,397647.6,Ics - Admin-other It Consultancy,Bh24 3fg,Vendor
29/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,598388,331491.6,Ics - Admin-other It Consultancy,Bh24 3fg,Vendor
13/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,579367,900000,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
13/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,579370,1020000,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
13/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,580224,500000,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
02/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Technopolis Ltd,584756,28974.2,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Bn1 1ee,Vendor
16/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,584777,162128.86,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Wa3 6ae,Vendor
02/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Technopolis Ltd,587235,95069,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Bn1 1ee,Vendor
01/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sunsave Group Ltd,592845,382364.34,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W8 5by,Grant
