Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
16/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,First Central Heating Co Ltd,589144,116257.68,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ca6 4bn,Grant
18/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,St Helens Metropolitan Borough Council,589788,68250,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Wa10 1hp,Grant
23/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,University Of Plymouth,590608,177113.86,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Pl4 8aa,Vendor
23/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,E.On Uk Plc,590641,25972,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Cv4 8lg,Grant
29/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Great Places Housing Association,591166,1003837,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,M21 7qp,Vendor
30/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,E.On Uk Plc,591461,653160,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Cv4 8lg,Grant
26/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Last Mile Heat Ltd,591724,347764.83,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Gl10 3rf,Grant
26/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Watford Community Housing Trust,591732,252000,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Wd17 1la,Grant
26/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Milton Keynes Energy Ltd,591733,256365.07,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
26/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Lancaster University,591735,164253.95,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,La1 4yw,Vendor
26/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Vital Energi Utilities Ltd,591738,263109.25,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Bb1 2ld,Vendor
26/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Greenwich Peninsula Esco Ltd,591739,189208.82,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Se10 0er,Vendor
25/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Sse Heat Networks Ltd,591747,174387.9,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ph1 3aq,Grant
29/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bradford Energy Ltd,591764,4600391.26,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Nw6 3jl,Grant
25/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Sse Heat Networks Ltd,591765,911119.28,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ph1 3aq,Grant
25/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Exeter Energy Ltd,591766,568159.67,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
29/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Eon Uk Plc,591771,996150,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Cv4 8lg,Grant
25/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,University Of London,591772,1406198.5,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Wc1e 7hu,Vendor
25/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Metropolitan Housing Trust Ltd,591773,1378632,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,N14 6pw,Grant
25/04/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Leeds City Council,591774,1000000,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,Ls1 1ur,Grant
26/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Suffolk County Council,591836,167500,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Ip1 2bx,Wga Only
